Relative Time	Peak at 1703 cm-1	Peak at 1746 cm-1
00:39:56	0.0285329	-0.00992168
00:40:11	0.0347861	0.0164196
00:40:26	0.0277443	0.0192703
00:40:41	0.0218306	0.0222774
00:40:55	0.0272045	0.0235963
00:41:11	0.0266238	0.0107314
00:41:26	0.0281399	0.0156383
00:41:41	0.0186077	0.0142425
00:41:56	0.0300711	0.0127649
00:42:11	0.0269284	0.0154023
00:42:26	0.15103	0.816912
00:42:41	0.205902	1.13981
00:42:56	0.197734	1.15287
00:43:11	0.0840103	0.447138
00:43:26	0.0836314	0.4456
00:43:41	0.0869391	0.437119
00:43:56	0.0766463	0.43366
00:44:11	0.0764472	0.423722
00:44:26	0.066502	0.419468
00:44:41	0.0685107	0.42762
00:44:56	0.0839902	0.4679
00:45:11	0.0827435	0.307284
00:45:26	0.0731026	0.205892
00:45:41	0.0455212	0.100747
00:45:56	0.0266715	0.0496141
00:46:11	0.0383642	0.0161395
00:46:26	0.0296335	0.0299005
00:46:41	0.0308004	0.0277701
00:46:56	0.0257419	0.0222811
00:47:11	0.0233787	0.037799
00:47:26	0.0253436	0.0196703
00:47:41	0.0261063	0.0245737
00:47:56	0.0192354	0.00308612
00:48:11	0.0235424	0.0267814
00:48:26	0.0289514	0.0178451
00:48:41	0.0234564	0.0256463
00:48:56	0.0194791	0.027627
00:49:11	0.0178813	0.0153834
00:49:26	0.145149	0.78995
00:49:41	0.173228	1.04184
00:49:56	0.176503	1.05593
00:50:11	0.0596682	0.406964
00:50:26	0.0671145	0.404886
00:50:41	0.0647927	0.372338
00:50:56	0.0586769	0.391685
00:51:11	0.0620024	0.403871
00:51:25	0.0614582	0.377439
00:51:41	0.0629901	0.383074
00:51:56	0.0904179	0.436212
00:52:11	0.0846813	0.230876
00:52:26	0.071928	0.189701
00:52:41	0.0285653	0.0417132
00:52:56	0.0296381	0.0319953
00:53:11	0.0335627	0.0323603
00:53:26	0.0289763	0.0296595
00:53:41	0.0316405	0.0489351
00:53:56	0.0252041	0.00128124
00:54:11	0.0306882	0.0313927
00:54:26	0.0371723	0.0350248
00:54:41	0.0277296	0.0177774
00:54:56	0.0298427	0.00434939
00:55:11	0.0274509	0.00596534
00:55:26	0.0334885	0.018553
00:55:41	0.0323962	0.0264146
00:55:56	0.0363329	0.0172895
00:56:11	0.0438388	0.163327
00:56:26	0.144788	0.918641
00:56:41	0.150973	1.02262
00:56:56	0.0807552	0.538391
00:57:11	0.0637641	0.376604
00:57:26	0.0628612	0.374312
00:57:41	0.0518125	0.364624
00:57:56	0.0599265	0.359011
00:58:11	0.0561419	0.353685
00:58:26	0.0485631	0.369372
00:58:41	0.0538258	0.357558
00:58:56	0.0844569	0.361817
00:59:11	0.0786106	0.252459
00:59:26	0.0682698	0.157366
00:59:41	0.0306184	0.0397742
00:59:56	0.0341645	0.0162274
01:00:11	0.0332037	0.0323539
01:00:26	0.0277337	0.0314148
01:00:41	0.0319911	0.0076643
01:00:56	0.0236102	0.0335265
01:01:11	0.0366954	-0.000620326
01:01:26	0.0266849	-0.0144412
01:01:41	0.0270187	-0.000193748
01:01:56	0.0302694	0.00209619
01:02:11	0.0312615	0.0104607
01:02:26	0.0303334	0.022016
01:02:40	0.0293105	0.0343017
01:02:55	0.0324578	0.0351753
01:03:11	0.0396081	0.0165407
01:03:26	0.102641	0.537235
01:03:41	0.12556	0.904217
01:03:56	0.121752	0.944348
01:04:11	0.0583224	0.362837
01:04:26	0.052828	0.331
01:04:41	0.0541698	0.352016
01:04:56	0.0473247	0.347521
01:05:11	0.0491189	0.328278
01:05:26	0.0455814	0.319395
01:05:41	0.0428286	0.327515
01:05:56	0.0422286	0.349194
01:06:11	0.0898094	0.27704
01:06:26	0.0815647	0.209243
01:06:41	0.0474574	0.107179
01:06:56	0.0290897	0.0394789
01:07:11	0.0321737	0.0376809
01:07:26	0.0337851	0.0228926
01:07:41	0.0366565	0.00857438
01:07:56	0.0324148	0.0288221
01:08:11	0.0363013	0.00814484
01:08:26	0.0196931	0.0183556
01:08:41	0.0351342	0.0167594
01:08:56	0.0337951	0.0166209
01:09:11	0.0287506	0.0256085
01:09:26	0.0293538	0.0112897
01:09:41	0.0344028	0.0149157
01:09:56	0.0308408	0.0116162
01:10:11	0.0947576	0.621661
01:10:26	0.10295	0.831369
01:10:41	0.104443	0.875955
01:10:56	0.0390057	0.330036
01:11:11	0.0472213	0.33423
01:11:26	0.0380237	0.303646
01:11:41	0.0387662	0.305914
01:11:56	0.0467732	0.319431
01:12:11	0.0476826	0.29789
01:12:26	0.0367322	0.321164
01:12:41	0.0772406	0.294333
01:12:56	0.0836533	0.199772
01:13:11	0.0503986	0.100274
01:13:26	0.0252517	0.0523011
01:13:41	0.0375154	0.0400317
01:13:56	0.0345771	0.00579545
01:14:11	0.0316093	0.0141692
01:14:26	0.0337826	0.00774342
01:14:41	0.0294155	0.0252389
01:14:56	0.0325453	0.0172289
01:15:11	0.0391013	0.0128519
01:15:26	0.0313844	0.0283204
01:15:41	0.0307864	0.0161391
01:15:56	0.0321921	0.016985
01:16:11	0.0338505	0.0317023
01:16:26	0.0323067	0.0029187
01:16:41	0.0259707	0.0276687
01:16:56	0.0733547	0.735141
01:17:11	0.0807643	0.796569
01:17:26	0.0659719	0.588635
01:17:41	0.0350577	0.308846
01:17:56	0.0385798	0.278762
01:18:11	0.0382585	0.292469
01:18:26	0.0319279	0.291616
01:18:41	0.0320273	0.276997
01:18:56	0.0351844	0.283566
01:19:11	0.0282575	0.276898
01:19:26	0.0511187	0.324367
01:19:41	0.0778776	0.228584
01:19:56	0.0795057	0.165373
01:20:11	0.0380407	0.0605965
01:20:26	0.0372283	0.0234888
01:20:41	0.0261352	0.0282866
01:20:56	0.0306017	0.011778
01:21:11	0.0335028	0.00366675
01:21:26	0.0304286	0.00705118
01:21:41	0.0310293	0.0219004
01:21:56	0.0294704	0.0244748
01:22:11	0.0243423	0.000118417
01:22:26	0.0310353	0.0150645
01:22:41	0.0383482	0.0120148
01:22:56	0.0346591	0.0175961
01:23:11	0.032671	-0.000298398
01:23:26	0.0384345	0.0158291
01:23:41	0.0361371	-0.00134721
01:23:56	0.0246053	0.0271199
01:24:11	0.447199	1.40815
01:24:26	0.500707	1.5849
01:24:41	0.354428	1.10426
01:24:56	0.210696	0.658552
01:25:11	0.20589	0.663558
01:25:26	0.200341	0.652136
01:25:41	0.197591	0.649196
01:25:56	0.192321	0.651535
01:26:11	0.185552	0.638529
01:26:26	0.183769	0.625674
01:26:41	0.198551	0.624982
01:26:56	0.127315	0.326474
01:27:11	0.105276	0.218746
01:27:26	0.040836	0.0588866
01:27:41	0.0488426	0.055236
01:27:56	0.0389089	0.0256273
01:28:11	0.0462579	0.0362951
01:28:26	0.0354377	0.0167788
01:28:41	0.0417177	0.0330309
01:28:56	0.0434336	0.0290766
01:29:11	0.043811	0.0338406
01:29:26	0.0491178	0.0254115
01:29:41	0.0398742	0.0291146
01:29:56	0.0373144	0.0299209
01:30:11	0.0372859	0.0268374
01:30:26	0.0418796	0.0282262
01:30:41	0.038293	0.0407907
01:30:56	0.03897	0.021804
01:31:10	0.275661	1.16641
01:31:26	0.313956	1.38213
01:31:41	0.307271	1.37793
01:31:56	0.140242	0.577867
01:32:10	0.145108	0.567338
01:32:26	0.141563	0.575434
01:32:41	0.132153	0.582176
01:32:56	0.128633	0.57954
01:33:11	0.132278	0.571466
01:33:26	0.124111	0.552727
01:33:41	0.149819	0.576933
01:33:56	0.105093	0.297686
01:34:11	0.0950494	0.226405
01:34:26	0.0403046	0.059859
01:34:41	0.0449587	0.035518
01:34:56	0.0485746	0.0527251
01:35:11	0.042662	0.0357719
01:35:26	0.0425685	0.0544345
01:35:41	0.0440452	0.0321205
01:35:56	0.0388128	0.0232384
01:36:11	0.0375636	0.0225635
01:36:26	0.0449548	0.0313709
01:36:41	0.0398247	0.0258071
01:36:56	0.0408033	0.0283784
01:37:10	0.0363159	0.0330802
01:37:26	0.0458842	0.0323147
01:37:41	0.0466104	0.0266972
01:37:56	0.169338	0.684749
01:38:11	0.283878	1.27681
01:38:26	0.302823	1.3711
01:38:41	0.123092	0.557828
01:38:56	0.13108	0.549638
01:39:11	0.122653	0.533237
01:39:26	0.124268	0.552963
01:39:41	0.114841	0.541154
01:39:56	0.118115	0.541192
01:40:11	0.121303	0.51193
01:40:26	0.14135	0.561403
01:40:41	0.114577	0.294262
01:40:56	0.0972358	0.221901
01:41:11	0.0405275	0.0571214
01:41:26	0.0438047	0.0532769
01:41:41	0.0384052	0.0334236
01:41:56	0.0449818	0.0240264
01:42:11	0.0445511	0.0270676
01:42:26	0.0382303	0.0255699
01:42:41	0.0432958	0.0487166
01:42:56	0.0382582	0.0402595
01:43:11	0.0418329	0.0221535
01:43:26	0.047942	0.016639
01:43:41	0.0466485	0.0256046
01:43:56	0.0360718	0.0280121
01:44:11	0.0422577	0.0364368
01:44:26	0.0407568	0.0229426
01:44:41	0.0462224	0.051311
01:44:56	0.243651	1.09186
01:45:11	0.269891	1.25938
01:45:26	0.252666	1.22156
01:45:41	0.126142	0.532677
01:45:56	0.123664	0.536498
01:46:11	0.112184	0.52318
01:46:26	0.118276	0.523503
01:46:41	0.10628	0.504533
01:46:56	0.107584	0.503664
01:47:11	0.103564	0.494112
01:47:26	0.125172	0.51285
01:47:41	0.103154	0.285112
01:47:56	0.0859972	0.229929
01:48:11	0.0419694	0.0460242
01:48:26	0.0441727	0.0572638
01:48:41	0.0393164	0.0477142
01:48:56	0.0451486	0.0425118
01:49:11	0.0527751	0.0413497
01:49:26	0.0429599	0.0490393
01:49:40	0.0378393	0.0267996
01:49:56	0.0433339	0.03658
01:50:11	0.0399367	0.0424783
01:50:26	0.0389621	0.0224711
01:50:41	0.0413099	0.0389992
01:50:56	0.0446304	0.0432378
01:51:11	0.04327	0.0424655
01:51:26	0.042265	0.0398733
01:51:41	0.0379908	0.0232832
01:51:56	0.21243	1.032
01:52:11	0.252212	1.20174
01:52:26	0.223508	1.12832
01:52:41	0.112918	0.488033
01:52:56	0.10573	0.490352
01:53:11	0.103511	0.477563
01:53:26	0.103491	0.486245
01:53:41	0.0974504	0.480204
01:53:56	0.100955	0.46457
01:54:11	0.0941089	0.468469
01:54:26	0.113761	0.50559
01:54:41	0.105421	0.322862
01:54:56	0.100455	0.214847
01:55:11	0.0406711	0.0608234
01:55:26	0.0468919	0.0458496
01:55:41	0.0501216	0.0405987
01:55:56	0.0433438	0.0310852
01:56:11	0.0380954	0.0372353
01:56:26	0.0450328	0.0482969
01:56:41	0.0344961	0.018093
01:56:56	0.0432309	0.0514527
01:57:11	0.0397085	0.0207748
01:57:26	0.0410596	0.0183942
01:57:41	0.0463893	0.027213
01:57:56	0.0429467	0.0212781
01:58:11	0.0414744	0.022894
01:58:26	0.0419644	0.0315679
01:58:41	0.0457935	0.0606106
01:58:56	0.199846	0.975136
01:59:11	0.213238	1.11897
01:59:26	0.186935	0.952758
01:59:41	0.100728	0.454273
01:59:56	0.098411	0.459497
02:00:11	0.0930224	0.44643
02:00:26	0.0901989	0.448679
02:00:41	0.0880525	0.429903
02:00:56	0.0862076	0.435858
02:01:11	0.0898143	0.436916
02:01:26	0.125446	0.485726
