Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
04:40:11	0.0198695	0.0952365	
04:40:26	0.01443	0.102748	
04:40:41	0.0180443	0.109969	
04:40:56	0.0190398	0.103309	
04:41:11	0.0177056	0.105891	
04:41:26	0.017445	0.113153	
04:41:41	0.0201272	0.11017	
04:41:56	0.0191587	0.111702	
04:42:11	0.0195859	0.10943	
04:42:26	0.0190084	0.0992784	
04:42:41	0.0188272	0.127422	
04:42:56	0.0196947	0.112796	
04:43:11	0.0198982	0.11946	
04:43:26	0.0189929	0.127648	
04:43:41	0.0215493	0.133652	
04:43:56	0.0182464	0.125342	
04:44:11	0.0184759	0.116302	
04:44:26	0.124704	0.728952	
04:44:41	0.211731	1.207	
04:44:56	0.195882	1.07611	
04:45:11	0.0984187	0.5532	
04:45:26	0.0957222	0.522852	
04:45:41	0.0941427	0.504727	
04:45:56	0.0966479	0.482103	
04:46:11	0.0922627	0.463606	
04:46:26	0.091838	0.466941	
04:46:41	0.0903793	0.455382	
04:46:56	0.0886985	0.431719	
04:47:11	0.0877624	0.449537	
04:47:27	0.0883375	0.43878	
04:47:41	0.0848422	0.426718	
04:47:57	0.0430502	0.192786	
04:48:11	0.0194873	0.0978533	
04:48:26	0.0184997	0.106001	
04:48:41	0.0188832	0.11288	
04:48:56	0.0160726	0.103758	
04:49:11	0.0200808	0.112131	
04:49:26	0.0195465	0.10945	
04:49:41	0.023633	0.121325	
04:49:56	0.021811	0.108446	
04:50:11	0.0241518	0.117293	
04:50:26	0.0208481	0.116144	
04:50:41	0.0231299	0.117169	
04:50:56	0.0248896	0.12213	
04:51:11	0.0226772	0.128219	
04:51:26	0.0242465	0.131622	
04:51:41	0.0240352	0.121691	
04:51:56	0.024006	0.136554	
04:52:11	0.0234921	0.127315	
04:52:26	0.0199361	0.133674	
04:52:41	0.0234569	0.136326	
04:52:56	0.026357	0.130766	
04:53:10	0.0230888	0.145838	
04:53:26	0.0226606	0.130817	
04:53:41	0.0260516	0.143424	
04:53:56	0.0229265	0.134852	
04:54:11	0.0235182	0.139767	
04:54:26	0.0240254	0.14268	
04:54:41	0.025887	0.133089	
04:54:55	0.026292	0.13809	
04:55:11	0.0250484	0.142074	
04:55:26	0.0261385	0.143495	
04:55:41	0.0275223	0.144342	
04:55:56	0.0402134	0.220049	
04:56:11	0.151574	1.05148	
04:56:26	0.156841	1.07435	
04:56:41	0.079061	0.538181	
04:56:56	0.0810937	0.50681	
04:57:11	0.0765065	0.482751	
04:57:26	0.0738331	0.475466	
04:57:41	0.0719928	0.469967	
04:57:56	0.0758475	0.45641	
04:58:11	0.0699279	0.453375	
04:58:26	0.0717765	0.441071	
04:58:41	0.0690356	0.439473	
04:58:56	0.070978	0.429707	
04:59:12	0.0762139	0.470144	
04:59:26	0.0224052	0.134476	
04:59:41	0.0177022	0.097442	
04:59:56	0.016958	0.0861709	
05:00:11	0.0167806	0.102094	
05:00:26	0.0187055	0.107154	
05:00:41	0.0175082	0.106658	
05:00:56	0.0156446	0.116088	
05:01:11	0.0214874	0.121261	
05:01:26	0.0177535	0.119545	
05:01:41	0.0222064	0.112645	
05:01:56	0.0188672	0.123423	
05:02:11	0.0168372	0.115197	
05:02:26	0.0219443	0.121304	
05:02:41	0.0231253	0.122203	
05:02:56	0.0223998	0.118899	
05:03:11	0.0213604	0.12454	
05:03:26	0.0217918	0.11928	
05:03:41	0.019985	0.125242	
05:03:56	0.0221126	0.133353	
05:04:11	0.0219469	0.140488	
05:04:26	0.0239209	0.134276	
05:04:41	0.0210079	0.136596	
05:04:56	0.0197519	0.13012	
05:05:12	0.0210211	0.128278	
05:05:26	0.021701	0.121356	
05:05:41	0.024297	0.133683	
05:05:56	0.0239547	0.134605	
05:06:11	0.0271402	0.144215	
05:06:26	0.0214179	0.139367	
05:06:41	0.0212077	0.143642	
05:06:56	0.0234949	0.150293	
05:07:11	0.0646089	0.450027	
05:07:26	0.117925	0.914671	
05:07:41	0.115457	0.902924	
05:07:56	0.0572511	0.422238	
05:08:11	0.0547412	0.403241	
05:08:26	0.0546432	0.391984	
05:08:41	0.0526176	0.376465	
05:08:56	0.0554061	0.36764	
05:09:12	0.0506533	0.365913	
05:09:26	0.0509836	0.358417	
05:09:41	0.0533893	0.360461	
05:09:56	0.052284	0.340326	
05:10:11	0.052164	0.345007	
05:10:26	0.0492606	0.341405	
05:10:41	0.0205738	0.131206	
05:10:56	0.0164301	0.0956657	
05:11:11	0.0128268	0.0898892	
05:11:26	0.0154713	0.0842015	
05:11:41	0.0174941	0.104198	
05:11:56	0.0183792	0.10105	
05:12:11	0.0163844	0.109594	
05:12:26	0.0148288	0.101862	
05:12:41	0.0181926	0.120383	
05:12:56	0.0190647	0.112421	
05:13:10	0.018745	0.120813	
05:13:26	0.0213874	0.121141	
05:13:41	0.0177504	0.118969	
05:13:56	0.0188841	0.116014	
05:14:11	0.020148	0.127992	
05:14:26	0.020061	0.124438	
05:14:41	0.0195474	0.115558	
05:14:56	0.0214579	0.115268	
05:15:11	0.0180519	0.120824	
05:15:26	0.0226453	0.129916	
05:15:41	0.020736	0.136194	
05:15:56	0.0213957	0.124112	
05:16:11	0.0207692	0.144554	
05:16:26	0.0231718	0.132233	
05:16:42	0.0203051	0.136947	
05:16:56	0.0215112	0.125191	
05:17:11	0.0224961	0.128913	
05:17:26	0.0230483	0.133822	
05:17:41	0.0237092	0.130899	
05:17:56	0.0231431	0.133113	
05:18:11	0.0228604	0.137502	
05:18:26	0.0247753	0.146142	
05:18:41	0.0481985	0.355751	
05:18:56	0.0821128	0.750548	
05:19:11	0.0858734	0.791362	
05:19:25	0.0408817	0.352772	
05:19:41	0.0405514	0.331148	
05:19:56	0.0391784	0.332392	
05:20:11	0.0387925	0.321612	
05:20:26	0.0397784	0.306836	
05:20:41	0.0378518	0.305488	
05:20:56	0.0395646	0.313099	
05:21:11	0.0368269	0.309607	
05:21:26	0.0396442	0.303698	
05:21:41	0.0384765	0.287013	
05:21:56	0.0404997	0.307353	
05:22:11	0.0328732	0.26973	
05:22:26	0.0113677	0.0620912	
05:22:41	0.0116074	0.0710197	
05:22:56	0.0124704	0.0861257	
05:23:11	0.0158102	0.083348	
05:23:26	0.0164503	0.0882456	
05:23:41	0.0171954	0.0985148	
05:23:56	0.0175498	0.102618	
05:24:11	0.0161281	0.108507	
05:24:26	0.0180359	0.102367	
05:24:41	0.016996	0.112501	
05:24:56	0.0190538	0.11106	
05:25:11	0.0170158	0.111978	
05:25:26	0.0151661	0.120136	
05:25:41	0.0178911	0.111278	
05:25:56	0.0219269	0.112099	
05:26:11	0.0188016	0.126703	
05:26:26	0.0177809	0.11764	
05:26:41	0.0200533	0.11817	
05:26:56	0.0191694	0.118922	
05:27:12	0.0189703	0.123007	
05:27:26	0.0191889	0.120713	
05:27:41	0.0210443	0.12588	
05:27:56	0.0210606	0.122452	
05:28:11	0.0190989	0.125743	
05:28:26	0.0189201	0.142665	
05:28:41	0.020502	0.129063	
05:28:56	0.0215591	0.130345	
05:29:11	0.0196051	0.123139	
05:29:26	0.0195149	0.131387	
05:29:41	0.0200883	0.129951	
05:29:55	0.021005	0.129103	
05:30:11	0.0425289	0.554433	
05:30:26	0.0488874	0.619095	
05:30:41	0.0289502	0.300984	
05:30:56	0.0260284	0.281489	
05:31:11	0.0254696	0.272085	
05:31:26	0.0274474	0.271622	
05:31:41	0.0298023	0.252842	
