Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
06:23:56	0.0181269	0.128587	
06:24:11	0.0200081	0.129703	
06:24:26	0.0233817	0.116107	
06:24:41	0.0215976	0.143047	
06:24:56	0.0215593	0.124664	
06:25:11	0.0171115	0.127112	
06:25:26	0.0231021	0.133108	
06:25:41	0.023705	0.135348	
06:25:56	0.0230152	0.12237	
06:26:11	0.0216422	0.136467	
06:26:26	0.0250493	0.132197	
06:26:41	0.0206147	0.141712	
06:26:56	0.178416	1.01843	
06:27:12	0.21796	1.22745	
06:27:26	0.157476	0.880008	
06:27:41	0.0972536	0.546138	
06:27:56	0.0942445	0.503537	
06:28:11	0.0946149	0.490801	
06:28:26	0.0874327	0.478871	
06:28:41	0.0919269	0.466188	
06:28:56	0.0899021	0.457908	
06:29:11	0.0868885	0.451033	
06:29:26	0.0866995	0.45147	
06:29:41	0.0852131	0.435452	
06:29:56	0.0850401	0.430817	
06:30:11	0.0817301	0.410933	
06:30:26	0.0912518	0.44883	
06:30:41	0.0232746	0.10204	
06:30:56	0.0180735	0.100394	
06:31:11	0.0176201	0.102484	
06:31:26	0.0185325	0.0989466	
06:31:41	0.0158635	0.115986	
06:31:56	0.0201942	0.115985	
06:32:11	0.0183749	0.114693	
06:32:26	0.0206477	0.111123	
06:32:41	0.0218223	0.122802	
06:32:56	0.0174341	0.11972	
06:33:11	0.0205066	0.123347	
06:33:27	0.0204593	0.12831	
06:33:41	0.0209716	0.127935	
06:33:56	0.0223656	0.120075	
06:34:11	0.0222657	0.131415	
06:34:26	0.0203123	0.126604	
06:34:41	0.0203647	0.125603	
06:34:56	0.0207477	0.137782	
06:35:11	0.0235318	0.135158	
06:35:26	0.022289	0.114748	
06:35:41	0.0223004	0.128906	
06:35:56	0.0251451	0.129976	
06:36:11	0.0232329	0.129693	
06:36:26	0.023711	0.141787	
06:36:41	0.0235725	0.138297	
06:36:56	0.0241489	0.132484	
06:37:11	0.0266924	0.147723	
06:37:26	0.02057	0.152259	
06:37:41	0.0242942	0.146059	
06:37:56	0.0219924	0.14942	
06:38:11	0.0253622	0.140822	
06:38:26	0.0263587	0.145934	
06:38:41	0.145482	1.01589	
06:38:56	0.160566	1.13584	
06:39:11	0.078091	0.530763	
06:39:26	0.0736353	0.489113	
06:39:41	0.0721012	0.456788	
06:39:56	0.0722224	0.458337	
06:40:11	0.0713462	0.444143	
06:40:26	0.0698403	0.431223	
06:40:41	0.0682911	0.426353	
06:40:56	0.071499	0.427291	
06:41:11	0.067318	0.411148	
06:41:26	0.0651478	0.407699	
06:41:40	0.0646132	0.407429	
06:41:56	0.0346816	0.186063	
06:42:11	0.00981397	0.0418082	
06:42:26	0.00752217	0.0738121	
06:42:41	0.00975186	0.0821292	
06:42:56	0.0117043	0.0704378	
06:43:11	0.0130502	0.0840863	
06:43:26	0.00875877	0.0902927	
06:43:41	0.0121598	0.0944792	
06:43:56	0.0150334	0.093596	
06:44:11	0.0137302	0.100975	
06:44:26	0.0161932	0.111463	
06:44:41	0.0185775	0.117459	
06:44:56	0.0164642	0.11257	
06:45:11	0.0187949	0.120559	
06:45:26	0.0169637	0.10828	
06:45:41	0.0169325	0.127294	
06:45:56	0.0193544	0.123761	
06:46:11	0.0227705	0.117263	
06:46:26	0.018583	0.135262	
06:46:41	0.018848	0.135469	
06:46:56	0.0239407	0.134034	
06:47:11	0.0214545	0.120655	
06:47:26	0.0199921	0.144328	
06:47:41	0.0188968	0.134381	
06:47:56	0.0182461	0.136988	
06:48:11	0.0199429	0.147661	
06:48:26	0.0240195	0.133178	
06:48:41	0.0232196	0.134606	
06:48:56	0.0235351	0.142306	
06:49:11	0.0199703	0.139081	
06:49:26	0.0241874	0.142722	
06:49:41	0.0206594	0.154157	
06:49:56	0.0261806	0.152384	
06:50:11	0.0854411	0.702444	
06:50:26	0.11993	0.922674	
06:50:41	0.0849839	0.664502	
06:50:56	0.0591484	0.443679	
06:51:11	0.0559903	0.418758	
06:51:26	0.057388	0.399858	
06:51:41	0.0592175	0.397685	
06:51:56	0.0573419	0.3943	
06:52:11	0.0536926	0.388711	
06:52:26	0.0510501	0.365165	
06:52:41	0.0555043	0.367838	
06:52:56	0.0555121	0.366755	
06:53:11	0.0531202	0.376085	
06:53:26	0.0444269	0.301638	
06:53:41	0.00674109	0.0447199	
06:53:56	0.00791345	0.0713093	
06:54:11	0.00978809	0.0719826	
06:54:26	0.00865022	0.099055	
06:54:41	0.0124987	0.0893584	
06:54:57	0.00995763	0.0962677	
06:55:11	0.0121099	0.0919765	
06:55:26	0.0142812	0.0882062	
06:55:41	0.0128794	0.091893	
06:55:56	0.019833	0.108565	
06:56:11	0.0157143	0.107355	
06:56:26	0.0177655	0.114651	
06:56:41	0.0185015	0.107935	
06:56:56	0.0186025	0.11515	
06:57:12	0.018483	0.123055	
06:57:26	0.0198582	0.116948	
06:57:41	0.0193633	0.12549	
06:57:56	0.0181154	0.121143	
06:58:11	0.0226665	0.133826	
06:58:26	0.0223247	0.132083	
06:58:41	0.020026	0.13393	
06:58:56	0.0193087	0.133648	
06:59:11	0.0195417	0.139433	
06:59:26	0.0196293	0.133831	
06:59:41	0.0200015	0.140067	
06:59:56	0.0224291	0.141344	
07:00:11	0.0214083	0.151361	
07:00:26	0.0204228	0.136458	
07:00:41	0.0228285	0.149832	
07:00:56	0.0220472	0.147125	
07:01:11	0.0240551	0.147994	
07:01:26	0.0365633	0.317478	
07:01:41	0.0796199	0.721565	
07:01:56	0.0823928	0.767937	
07:02:11	0.0393631	0.355332	
07:02:26	0.0415453	0.346809	
07:02:41	0.0420031	0.344163	
07:02:56	0.0424596	0.308915	
07:03:11	0.0380394	0.312791	
07:03:26	0.0394407	0.315553	
07:03:41	0.0382044	0.304631	
07:03:56	0.0385061	0.305207	
07:04:11	0.0374336	0.286883	
07:04:26	0.0400806	0.307547	
07:04:41	0.037915	0.304284	
07:04:56	0.0138303	0.0954063	
07:05:11	0.00993588	0.0821628	
07:05:26	0.0130394	0.0859842	
07:05:41	0.0126164	0.091924	
07:05:56	0.0131245	0.0694995	
07:06:11	0.0148402	0.105059	
07:06:26	0.0134629	0.104945	
07:06:41	0.0140264	0.106179	
07:06:56	0.0157035	0.101307	
07:07:11	0.0120551	0.103518	
07:07:26	0.0107349	0.108274	
07:07:41	0.0128059	0.101447	
07:07:56	0.0175426	0.103454	
07:08:11	0.0173603	0.1186	
07:08:26	0.0141093	0.102024	
07:08:41	0.0176037	0.117249	
07:08:56	0.0201458	0.116178	
07:09:11	0.015236	0.116098	
07:09:26	0.0151852	0.1231	
07:09:41	0.0206711	0.109643	
07:09:56	0.0199397	0.115723	
07:10:11	0.0177904	0.119905	
07:10:26	0.0182218	0.111429	
