Relative Time	Peak at 1700 cm-1	Peak at 1746 cm-1
00:44:41	0.0452189	0.0694115
00:44:56	0.0322311	0.0164041
00:45:11	-0.00286673	0.0119066
00:45:27	-0.00954089	0.000150323
00:45:41	-0.00143954	0.0257864
00:45:57	0.00963966	0.022248
00:46:12	-0.00193358	0.015184
00:46:27	-0.00426176	0.00722415
00:46:42	0.00162361	0.0285107
00:46:57	0.00547728	0.0247397
00:47:12	-0.00753039	0.000660992
00:47:27	0.00210414	0.0343131
00:47:42	-0.000283017	0.0128001
00:47:57	-0.00720136	0.00966161
00:48:12	5.23519e-05	0.0143655
00:48:27	-0.00647297	0.0216034
00:48:41	0.103062	0.374099
00:48:57	0.119531	0.46593
00:49:12	0.109766	0.477126
00:49:27	0.0810735	0.449031
00:49:41	0.073609	0.420049
00:49:57	0.0864848	0.428372
00:50:11	0.0794201	0.438808
00:50:27	0.0846592	0.424433
00:50:42	0.0818616	0.427832
00:50:57	0.0766066	0.379568
00:51:11	0.0343017	0.0509596
00:51:27	0.0204602	-0.0113585
00:51:42	-0.00465072	0.00579135
00:51:57	0.00112497	0.0237798
00:52:11	-0.00514675	0.0230444
00:52:25	-0.000971089	0.0182456
00:52:42	-0.00338432	0.0150001
00:52:57	-0.0118432	0.00947228
00:53:12	-0.00589858	0.0208048
00:53:27	-0.010872	0.00420023
00:53:41	-0.00278101	0.0165008
00:53:56	-0.00768147	0.026919
00:54:12	-0.00916313	0.00909429
00:54:26	0.00110536	0.0120882
00:54:42	-0.00354183	0.025426
00:54:57	-0.0154765	0.0117067
00:55:12	0.0628648	0.258746
00:55:26	0.0808264	0.391091
00:55:41	0.0578221	0.368687
00:55:56	0.0499635	0.367218
00:56:12	0.0563789	0.378077
00:56:26	0.055393	0.371898
00:56:41	0.0457461	0.344094
00:56:57	0.0342703	0.357855
00:57:12	0.0469715	0.376648
00:57:26	0.0381243	0.336253
00:57:41	0.0171469	0.110115
00:57:56	0.0137095	0.0627134
00:58:12	0.0204341	0.0356519
00:58:27	0.0199845	0.0516186
00:58:42	0.0156027	0.0542365
00:58:56	0.021022	0.051682
00:59:12	0.00978197	0.0328693
00:59:27	0.0124668	0.0385217
00:59:42	0.0104356	0.0569964
00:59:57	0.0152248	0.0405405
01:00:12	0.00287269	0.0108982
01:00:27	0.00380813	0.0407703
01:00:42	0.0205426	0.0579956
01:00:57	0.0169859	0.0491011
01:01:12	0.00409062	0.0415404
01:01:26	0.0102268	0.0447106
01:01:41	0.0319301	0.0850613
01:01:57	0.0737977	0.331805
01:02:12	0.0696027	0.381866
01:02:27	0.0453057	0.349313
01:02:41	0.0562728	0.378288
01:02:57	0.0500422	0.342988
01:03:11	0.0418627	0.325665
01:03:27	0.0513434	0.357819
01:03:42	0.0474321	0.356646
01:03:56	0.0553424	0.374941
01:04:12	0.0428149	0.106684
01:04:26	0.0236758	0.0554657
01:04:41	0.011123	0.0516419
01:04:56	-0.00124717	0.019167
01:05:12	0.00447911	0.0398173
01:05:26	0.00272108	0.0346289
01:05:41	0.0162434	0.0542345
01:05:56	-0.0037116	0.0224688
01:06:12	-0.00189639	0.0335437
01:06:27	0.0128389	0.0500183
01:06:42	0.00518129	0.0318002
01:06:57	0.00397483	0.0372811
01:07:12	0.00382001	0.0279829
01:07:25	0.0125917	0.0375671
01:07:41	-0.00271593	0.031859
01:07:57	-0.00782546	0.00883973
01:08:12	0.0444038	0.229453
01:08:27	0.0520682	0.345716
01:08:42	0.0344658	0.394436
01:08:56	0.0158697	0.370807
01:09:11	0.0240159	0.384474
01:09:27	0.0161961	0.374151
01:09:42	0.0210207	0.38995
01:09:57	0.022138	0.387621
01:10:11	0.00967333	0.373964
01:10:26	0.0173383	0.374073
01:10:42	0.014575	0.0981683
01:10:57	-0.00497019	0.0117939
01:11:10	-0.00189135	0.0106959
01:11:27	0.00699019	-0.00589535
01:11:41	-0.00805052	0.000603611
01:11:56	-0.00251566	0.0021947
01:12:12	-0.00292351	-0.0191817
01:12:27	0.00857628	0.0121202
01:12:41	-0.0022507	-0.00587378
01:12:56	-0.00370652	-0.00133467
01:13:11	-0.00401977	-0.00882154
01:13:27	0.00274518	0.0189084
01:13:41	-0.00653704	-0.00205151
01:13:56	-0.00762918	0.00937701
01:14:12	0.00138776	-0.0026136
01:14:27	0.00507322	0.0309604
01:14:41	-0.00629763	-0.00644617
01:14:57	0.00120463	0.00834891
01:15:11	-0.00974018	-0.0146302
01:15:26	-0.00608919	0.00513379
01:15:42	-0.00880147	-0.0144581
01:15:57	-0.00739395	-0.00783834
01:16:11	0.00153056	0.0138381
01:16:27	-0.00737497	0.00627475
01:16:42	0.00259998	0.00265402
01:16:57	-0.0127551	-0.0124586
01:17:12	-0.011004	-0.0150202
01:17:27	-0.0064029	0.011875
01:17:42	-0.00326086	0.00326875
01:17:57	0.000741363	0.0165985
01:18:11	-0.00763341	-0.0067323
01:18:26	-0.00743809	0.022695
01:18:41	-0.00854308	-0.00340523
01:18:57	-0.00158352	0.0138152
01:19:12	-0.0150768	0.00400175
01:19:27	0.00129036	0.0257449
01:19:41	-0.00597121	0.00372241
01:19:56	0.0039794	0.0156326
