Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
00:00:11	0.00361296	0.0715055	
00:00:26	0.00387668	0.0430122	
00:00:41	0.00623139	0.0635569	SPKA Start 
00:00:56	0.00757153	0.0626989	
00:01:11	0.00717489	0.064165	
00:01:26	0.00535212	0.0622445	
00:01:41	0.00341144	0.0478684	
00:01:56	0.0064926	0.0631097	
00:02:11	0.00468937	0.0700272	
00:02:26	0.00378478	0.0595657	
00:02:41	0.00492282	0.0568321	
00:02:56	0.00431475	0.0726374	
00:03:11	0.00553807	0.060931	
00:03:26	0.000989756	0.0639411	
00:03:41	0.00450487	0.0647426	
00:03:56	0.00529376	0.0664949	
00:04:11	0.00616012	0.0736634	
00:04:26	0.00129324	0.0595794	
00:04:41	0.00287676	0.0703139	
00:04:55	0.00410447	0.0766145	
00:05:11	0.00279029	0.0851905	
00:05:26	0.00367691	0.0697903	
00:05:41	0.00516059	0.0634882	
00:05:56	0.00332878	0.0775587	
00:06:11	-0.0016962	0.0317453	
00:06:26	-0.00228283	-0.00659359	
00:06:41	0.00241111	0.0171479	
00:06:56	0.00631403	0.00947909	
00:07:11	0.00229873	0.0339607	
00:07:26	0.0043562	0.0351324	
00:07:41	0.0084489	0.0402001	
00:07:56	0.00404854	0.0283074	
00:08:11	0.00275336	0.0304697	
00:08:26	0.00392112	0.0300248	
00:08:41	0.00445634	0.0359978	
00:08:56	0.00571174	0.0370682	
00:09:11	0.00145619	0.0422039	
00:09:26	0.0072204	0.0482768	
00:09:42	0.00487086	0.0527081	
00:09:56	0.00708719	0.0458488	
00:10:11	0.00406309	0.0534957	
00:10:26	0.0023571	0.0475265	
00:10:41	0.00385425	0.0498171	
00:10:56	0.0200427	0.178561	
00:11:11	0.0855908	0.522056	
00:11:26	0.107374	0.604565	
00:11:41	0.0780799	0.448764	
00:11:56	0.0780629	0.439137	
00:12:11	0.0728565	0.41878	
00:12:26	0.0765121	0.406321	
00:12:41	0.0721739	0.403666	
00:12:56	0.0725661	0.388697	
00:13:11	0.0735255	0.396901	
00:13:26	0.0723764	0.373296	
00:13:41	0.0709729	0.367127	
00:13:56	0.0699283	0.36887	
00:14:11	0.0687395	0.363205	
00:14:26	0.0187638	0.0876721	
00:14:41	0.00843771	0.0488201	
00:14:56	0.0124205	0.0520877	
00:15:11	0.0102835	0.0562505	
00:15:26	0.0109216	0.0512257	
00:15:41	0.00849969	0.0468752	
00:15:56	0.010199	0.0579119	
00:16:11	0.0086787	0.0606538	
00:16:26	0.00841769	0.062686	
00:16:41	0.0091506	0.0518086	
00:16:56	0.00726718	0.0800216	
00:17:11	0.00812707	0.0690413	
00:17:26	0.0116197	0.0819735	
00:17:41	0.00821636	0.0662296	
00:17:56	0.00822419	0.0746916	
00:18:11	0.00822497	0.0810211	
00:18:26	0.00674171	0.0913192	
00:18:41	0.0102674	0.0761805	
00:18:56	0.00770085	0.0768002	
00:19:11	0.00788821	0.0857981	
00:19:26	0.00921899	0.0796324	
00:19:41	0.0123933	0.0753714	
00:19:56	0.00903474	0.0890985	
00:20:11	0.00855658	0.091543	
00:20:26	0.00502005	0.0850621	
00:20:41	0.00657935	0.074894	
00:20:56	0.0118491	0.0917392	
00:21:11	0.0102917	0.0827663	
00:21:26	0.00582945	0.0916166	
00:21:41	0.00676003	0.0860083	
00:21:56	0.00829215	0.0945297	
00:22:11	0.00678656	0.0855236	
00:22:26	0.0472665	0.37764	
00:22:41	0.0680472	0.500069	
00:22:56	0.0597508	0.432699	
00:23:11	0.0540213	0.39314	
00:23:26	0.0549734	0.383589	
00:23:41	0.054575	0.3722	
00:23:56	0.0508598	0.375819	
00:24:11	0.052942	0.360764	
00:24:26	0.0532794	0.356949	
00:24:41	0.0495265	0.359562	
00:24:56	0.0485699	0.344419	
00:25:11	0.0484536	0.360751	
00:25:26	0.0530783	0.334564	
00:25:41	0.0504001	0.34518	
00:25:56	0.00614492	0.06422	
00:26:11	0.0036769	0.0265473	
00:26:26	0.00914167	0.0432615	
00:26:41	0.00555421	0.0511508	
00:26:56	0.00668352	0.0458473	
00:27:11	0.00593691	0.0515853	
00:27:26	0.00729702	0.0544444	
00:27:41	0.00842417	0.0567573	
00:27:56	0.0083377	0.0578198	
00:28:11	0.00862202	0.0592426	
00:28:26	0.0063667	0.0617684	
00:28:41	0.0095821	0.0645096	
00:28:56	0.0103587	0.0826665	
00:29:11	0.0101898	0.0608618	
00:29:26	0.00634581	0.0650295	
00:29:41	0.00871402	0.0729934	
00:29:56	0.00870456	0.0795974	
00:30:11	0.00758009	0.0885239	
00:30:26	0.00896517	0.0787299	
00:30:41	0.00572831	0.0686751	
00:30:56	0.00714304	0.0800924	
00:31:11	0.00487924	0.0738238	
00:31:26	0.0071491	0.0899786	
00:31:41	0.00809299	0.0780925	
00:31:56	0.00614652	0.0908996	
00:32:12	0.00795698	0.0958488	
00:32:26	0.00827855	0.0855623	
00:32:41	0.00692346	0.0679945	
00:32:56	0.00844812	0.0702274	
00:33:11	0.00691931	0.0807555	
00:33:26	0.00867709	0.0883667	
00:33:41	0.0488536	0.337342	
00:33:56	0.137502	0.817813	
00:34:11	0.104491	0.60505	
00:34:25	0.0688282	0.37566	
00:34:41	0.0630672	0.378548	
00:34:56	0.0644403	0.355065	
00:35:11	0.0642162	0.345756	
00:35:26	0.0600423	0.346783	
00:35:41	0.0595494	0.333339	
00:35:56	0.0591315	0.334771	
00:36:11	0.0585627	0.332792	
00:36:26	0.0583991	0.308256	
00:36:41	0.0575629	0.320681	
00:36:55	0.0578782	0.319322	
00:37:11	0.0274098	0.129203	
00:37:26	0.00671185	0.0465568	
00:37:41	0.00919853	0.0461412	
00:37:56	0.00652752	0.0480793	
00:38:11	0.00613406	0.0540492	
00:38:26	0.00636383	0.047527	
00:38:41	0.00712983	0.045712	
00:38:56	0.00777206	0.0519882	
00:39:11	0.00927148	0.052058	
00:39:26	0.00749348	0.0644192	
00:39:41	0.00664334	0.0713446	
00:39:56	0.00883573	0.0625913	
00:40:11	0.00625209	0.070437	
00:40:26	0.0102856	0.0592888	
00:40:41	0.00856958	0.0708225	
00:40:56	0.00954532	0.0780099	
00:41:11	0.0074139	0.0742631	
00:41:26	0.00622423	0.0807033	
00:41:41	0.0070547	0.0757826	
00:41:56	0.0130545	0.0724781	
00:42:11	0.0122739	0.0719662	
00:42:26	0.00792923	0.0693112	
00:42:41	0.00892868	0.073685	
00:42:56	0.0122233	0.0683651	
00:43:11	0.0104128	0.0850757	
00:43:26	0.00622531	0.0808333	
