Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
00:00:11	0.0036455	0.0713712	
00:00:26	0.00651083	0.08716	SPKA Start 
00:00:41	0.00426661	0.0758825	
00:00:56	0.000723407	0.0783604	
00:01:11	0.00330236	0.0753878	
00:01:26	0.00405491	0.0715097	
00:01:41	0.00274371	0.0590146	
00:01:56	0.0061751	0.0750139	
00:02:11	0.00481427	0.073698	
00:02:26	0.00292661	0.0696897	
00:02:41	0.00522924	0.0699126	
00:02:56	-0.00451113	0.0111273	
00:03:11	-0.0049236	-0.00241787	
00:03:26	-0.0021042	-0.0099144	
00:03:41	-0.00491937	-0.0151587	
00:03:56	-0.00209832	-0.0032887	
00:04:11	-0.000241967	-0.00307945	
00:04:26	-0.00382612	0.00345767	
00:04:41	-0.00126701	0.018593	
00:04:56	-0.00393712	-0.00750295	
00:05:11	-0.002353	0.000161389	
00:05:26	-0.0016608	0.00395499	
00:05:41	-0.00317464	0.0138464	
00:05:56	0.000449369	0.0214626	
00:06:11	0.00174874	0.0170031	
00:06:26	-0.000273951	0.0126348	
00:06:41	0.00107907	0.0198443	
00:06:56	0.000531616	0.0234913	
00:07:11	0.0013208	0.0312863	
00:07:26	-0.000790537	0.0221792	
00:07:41	-0.00122723	0.0298175	
00:07:56	0.00343635	0.0302816	
00:08:11	0.00401347	0.0419639	
00:08:26	0.00187201	0.0390687	
00:08:41	-0.00108508	0.0258823	
00:08:56	-0.000580701	0.0434107	
00:09:11	0.00157314	0.0368991	
00:09:26	-0.00159602	0.0308827	
00:09:41	0.00141444	0.0386056	
00:09:56	0.000527026	0.050441	
00:10:11	-0.000646279	0.0503487	
00:10:26	-0.00134203	0.0461834	
00:10:41	0.00279779	0.0499986	
00:10:56	0.00873693	0.0802609	
00:11:11	-0.000790537	0.0221792	
00:11:26	-0.00122723	0.0298175	
00:11:41	0.00343635	0.0302816	
00:11:56	0.00401347	0.0419639	
00:12:11	0.00187201	0.0390687	
00:12:26	-0.00108508	0.0258823	
00:12:41	-0.000580701	0.0434107	
