Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
00:00:11	0.02121	0.0411239	
00:00:27	0.0188712	0.0429006	SPKA Start 
00:00:41	0.0223867	0.0461397	
00:00:57	0.0187866	0.0394145	
00:01:12	0.0212943	0.0466941	
00:01:26	0.021988	0.0320511	
00:01:42	0.0200651	0.0302677	
00:01:56	0.0184981	0.0444419	
00:02:11	0.0195793	0.0506399	
00:02:27	0.0220398	0.0448564	
00:02:42	0.0110716	-0.012798	
00:02:57	0.0144338	-0.0125981	
00:03:11	0.0217385	0.043841	
00:03:26	0.0227729	0.0530191	
00:03:41	0.0212126	0.0507231	
00:03:57	0.025521	0.0406913	
00:04:11	0.0238294	0.0417777	
00:04:26	0.0209686	0.0513548	
00:04:41	0.0214629	0.052369	
00:04:56	0.0207692	0.0518899	
00:05:10	0.0217978	0.0483251	
00:05:26	0.0224621	0.0510466	
00:05:41	0.0225818	0.0616776	
00:05:57	0.0222298	0.0438557	
00:06:12	0.022856	0.0525541	
00:06:26	0.0241263	0.0549722	
00:06:42	0.0187899	0.0531002	
00:06:57	0.0224646	0.0589936	
00:07:12	0.023067	0.0505562	
00:07:27	0.0206518	0.0508432	
00:07:42	0.025408	0.056489	
00:07:57	0.0236842	0.053111	
00:08:12	0.0224086	0.0391418	
00:08:27	0.0256758	0.0489689	
00:08:42	0.0239735	0.0530836	
00:08:56	0.0230137	0.0513567	
00:09:12	0.0220385	0.0591401	
00:09:27	0.0241391	0.0553243	
00:09:40	0.0213872	0.0507891	
00:09:56	0.02535	0.0409107	
00:10:12	0.0215808	0.0482559	
00:10:26	0.0256099	0.0519052	
00:10:41	0.018855	0.056414	
00:10:56	0.0196554	0.0599002	
00:11:12	0.0206518	0.0508432	
00:11:27	0.025408	0.056489	
00:11:42	0.0236842	0.053111	
00:11:57	0.0224086	0.0391418	
00:12:12	0.0256758	0.0489689	
00:12:27	0.0239735	0.0530836	
00:12:42	0.0230137	0.0513567	
00:12:56	0.0220385	0.0591401	
00:13:11	0.0241391	0.0553243	
00:13:27	0.0213872	0.0507891	
00:13:42	0.02535	0.0409107	
00:13:57	0.0215808	0.0482559	
00:14:11	0.0256099	0.0519052	
00:14:26	0.018855	0.056414	
00:14:41	0.0196554	0.0599002	
00:14:56	0.0318891	0.0948684	
00:15:12	0.0322768	0.0831482	
00:15:27	0.0301361	0.0871065	
00:15:42	0.0285396	0.0729095	
00:15:57	0.0278646	0.0895142	
00:16:12	0.0297318	0.0728604	
00:16:25	0.0295641	0.0769712	
00:16:41	0.0327512	0.073425	
00:16:56	0.0280899	0.07613	
00:17:11	0.029446	0.0834879	
00:17:26	0.0286341	0.0760431	
00:17:41	0.0287002	0.0802666	
00:17:56	0.0318208	0.0829767	
00:18:12	0.0302253	0.0863178	
00:18:26	0.0316255	0.0821849	
00:18:41	0.0280485	0.0806005	
00:18:57	0.027626	0.0811802	
00:19:12	0.0292526	0.0749459	
00:19:27	0.0331992	0.0835657	
00:19:42	0.0296986	0.0749985	
00:19:57	0.031356	0.0854277	
00:20:11	0.0298755	0.0715833	
00:20:26	0.0296586	0.0745988	
00:20:41	0.0317678	0.0734016	
00:20:56	0.0283807	0.0829861	
00:21:11	0.0321172	0.0664489	
00:21:26	0.0314941	0.0817933	
00:21:41	0.03012	0.0637054	
00:21:56	0.0297101	0.0806083	
00:22:11	0.0301169	0.066605	
00:22:26	0.112215	0.574641	
00:22:42	0.250074	1.33168	
00:22:57	0.20997	1.11603	
00:23:12	0.0919041	0.4497	
00:23:26	0.0927636	0.447827	
00:23:40	0.0926262	0.433846	
00:23:56	0.0914797	0.422277	
00:24:11	0.0933847	0.41046	
00:24:26	0.0893887	0.401349	
00:24:41	0.0882511	0.376619	
00:24:56	0.092849	0.38886	
00:25:11	0.0856654	0.392442	
00:25:26	0.0865444	0.401291	
00:25:41	0.097448	0.366847	
00:25:56	0.0364329	0.0708378	
00:26:10	0.0352392	0.0923023	
00:26:26	0.0344646	0.0869098	
00:26:41	0.0361248	0.0828581	
00:26:56	0.0324282	0.0849136	
00:27:11	0.0303468	0.067307	
00:27:26	0.0318091	0.0819454	
00:27:41	0.0294903	0.068906	
00:27:56	0.0343433	0.0760235	
00:28:11	0.0360044	0.089788	
00:28:26	0.032409	0.0724648	
00:28:41	0.0307721	0.0806237	
00:28:56	0.0314014	0.0757946	
00:29:11	0.0321328	0.0840154	
00:29:26	0.0323575	0.0837016	
00:29:41	0.0316046	0.0605981	
00:29:56	0.0306696	0.0808935	
00:30:11	0.0319678	0.0832085	
00:30:26	0.0302241	0.0799489	
00:30:41	0.0357078	0.0746652	
00:30:56	0.0334225	0.0798853	
00:31:11	0.0335053	0.0767791	
00:31:25	0.0320261	0.0790162	
00:31:41	0.0341212	0.086534	
00:31:56	0.0350494	0.0803233	
00:32:12	0.0338197	0.0736175	
00:32:27	0.0336239	0.0822819	
00:32:42	0.0356137	0.0756638	
00:32:57	0.0366628	0.0786894	
00:33:10	0.0310744	0.0857547	
00:33:26	0.033333	0.0689538	
00:33:41	0.0298563	0.0873525	
00:33:56	0.0330191	0.0760016	
00:34:11	0.192728	1.16533	
00:34:27	0.210446	1.29742	
00:34:42	0.0965581	0.554255	
00:34:56	0.0903287	0.481773	
00:35:12	0.088195	0.472686	
00:35:26	0.0877691	0.454433	
00:35:41	0.0879989	0.437541	
00:35:57	0.0860568	0.42431	
00:36:11	0.0862737	0.420925	
00:36:26	0.0828687	0.406814	
00:36:42	0.0814923	0.394001	
00:36:57	0.0786232	0.377818	
00:37:12	0.0799243	0.369756	
00:37:27	0.080671	0.380881	
00:37:42	0.0341431	0.0874626	
00:37:56	0.0351627	0.0974772	
00:38:12	0.0349119	0.0978455	
00:38:27	0.0374398	0.0802942	
00:38:42	0.0345595	0.0740089	
00:38:57	0.032711	0.0852001	
00:39:11	0.0304263	0.0726612	
00:39:27	0.03057	0.0825646	
00:39:42	0.0340934	0.0712763	
00:39:56	0.0342632	0.0754608	
00:40:11	0.0329608	0.0804106	
00:40:26	0.0322696	0.0920936	
00:40:42	0.0319144	0.0838253	
00:40:57	0.0360286	0.0805649	
00:41:12	0.0322297	0.0768117	
00:41:26	0.0331135	0.0894202	
00:41:41	0.0325236	0.0662201	
00:41:56	0.0338209	0.0735911	
00:42:12	0.0364054	0.0835811	
00:42:27	0.0356951	0.0814912	
00:42:42	0.035808	0.0813733	
00:42:57	0.0318654	0.0687173	
00:43:11	0.0358602	0.085991	
00:43:27	0.0338936	0.0752038	
00:43:42	0.032281	0.0655176	
00:43:57	0.036207	0.0718844	
00:44:12	0.0339578	0.0796555	
00:44:27	0.0347982	0.0708699	
00:44:42	0.0348076	0.0727704	
00:44:57	0.0319643	0.0784198	
00:45:12	0.0345806	0.0796318	
00:45:26	0.033148	0.0818803	
00:45:42	0.140426	0.955656	
00:45:56	0.218697	1.52263	
00:46:11	0.0867514	0.480072	
00:46:26	0.0495797	0.236686	
00:46:41	0.0469874	0.219958	
00:46:56	0.047203	0.194185	
00:47:11	0.0508168	0.199351	
00:47:26	0.0483179	0.197875	
00:47:42	0.0475577	0.197797	
00:47:57	0.0474962	0.172172	
00:48:11	0.0463444	0.17862	
00:48:26	0.0483835	0.184708	
00:48:41	0.047592	0.193039	
00:48:56	0.0486415	0.187799	
00:49:11	0.0287717	0.0356973	
00:49:26	0.0350143	0.0769113	
00:49:41	0.0373026	0.0627805	
00:49:56	0.0297383	0.0594793	
00:50:11	0.0310488	0.0697273	
00:50:26	0.0326906	0.0670341	
00:50:41	0.0346612	0.0632229	
00:50:56	0.0316954	0.0603172	
00:51:11	0.0291104	0.061805	
00:51:26	0.0330419	0.0643056	
00:51:41	0.0322051	0.0617107	
00:51:56	0.0305704	0.0812178	
00:52:11	0.0325149	0.0680355	
00:52:26	0.0331686	0.0759497	
00:52:41	0.0329766	0.0578174	
00:52:56	0.0320304	0.0526925	
00:53:11	0.0307763	0.0680034	
00:53:27	0.0303608	0.0708815	
00:53:42	0.0321625	0.0643394	
00:53:56	0.0331081	0.0646261	
00:54:11	0.0338999	0.0681161	
00:54:26	0.0322302	0.0631113	
00:54:42	0.0315653	0.0762477	
00:54:57	0.0320872	0.0644755	
00:55:12	0.0339037	0.0615941	
00:55:27	0.035537	0.0620361	
00:55:42	0.0329825	0.0672191	
00:55:57	0.03489	0.0622044	
00:56:12	0.0327502	0.0675313	
00:56:27	0.0314823	0.0668605	
00:56:42	0.0311896	0.0781547	
00:56:57	0.0331269	0.0662566	
00:57:12	0.0344151	0.0547689	
00:57:27	0.0329757	0.0746264	
00:57:42	0.109691	0.781002	
00:57:57	0.118688	0.872524	
00:58:12	0.0642276	0.361531	
00:58:27	0.0606306	0.331085	
00:58:42	0.0597585	0.317018	
00:58:56	0.0630592	0.302804	
00:59:11	0.0619745	0.2872	
00:59:26	0.0579162	0.284602	
00:59:41	0.0552834	0.283202	
00:59:57	0.058439	0.276495	
01:00:11	0.0590311	0.260925	
01:00:27	0.0575681	0.267193	
01:00:40	0.0560346	0.259624	
01:00:56	0.0360744	0.0735842	
01:01:11	0.0372612	0.0767608	
01:01:27	0.0354066	0.0776437	
01:01:41	0.0368554	0.0705859	
01:01:57	0.0340725	0.0767255	
01:02:12	0.0356715	0.0761361	
01:02:26	0.036394	0.0677638	
01:02:41	0.0375352	0.0681915	
01:02:57	0.0340886	0.0817929	
01:03:11	0.034913	0.0681867	
01:03:27	0.0346886	0.0691568	
01:03:41	0.0346279	0.0677313	
01:03:56	0.0327934	0.0764138	
01:04:11	0.0323708	0.0785813	
01:04:26	0.0359441	0.0674592	
01:04:41	0.0370339	0.0750664	
01:04:56	0.0346766	0.0744057	
01:05:11	0.0353537	0.0700886	
01:05:26	0.0383448	0.0688554	
01:05:41	0.0349845	0.0799366	
01:05:56	0.03635	0.0754463	
01:06:11	0.0374778	0.0595128	
01:06:26	0.0337015	0.0542366	
01:06:41	0.0344997	0.0704511	
01:06:56	0.0347103	0.0794064	
01:07:11	0.0336089	0.0613757	
01:07:26	0.034192	0.069559	
01:07:41	0.0339312	0.0664744	
01:07:56	0.0357683	0.0697995	
01:08:11	0.0354792	0.0715102	
01:08:27	0.0320899	0.0675068	
01:08:41	0.0323562	0.0854089	
01:08:56	0.07336	0.59211	
01:09:11	0.081704	0.64954	
01:09:27	0.0512809	0.28649	
01:09:41	0.0498526	0.283246	
01:09:57	0.0470511	0.253284	
01:10:11	0.0466865	0.236464	
01:10:26	0.0461302	0.244014	
01:10:41	0.0478816	0.227602	
01:10:57	0.0469306	0.213988	
01:11:12	0.046732	0.224815	
01:11:26	0.0472033	0.216573	
01:11:42	0.0446257	0.20493	
01:11:56	0.0462045	0.20685	
01:12:12	0.0403023	0.122452	
01:12:27	0.0330001	0.0478251	
01:12:41	0.0326669	0.076838	
01:12:57	0.0340246	0.0804816	
01:13:12	0.0364447	0.0697672	
01:13:27	0.0349671	0.0724064	
01:13:42	0.0348682	0.0662272	
01:13:57	0.0387804	0.0717915	
01:14:11	0.035418	0.060629	
01:14:27	0.0318925	0.0510897	
01:14:42	0.0356024	0.0590672	
01:14:55	0.0320657	0.0623239	
01:15:11	0.0338848	0.0652417	
01:15:27	0.0355855	0.0653976	
01:15:42	0.034357	0.0603781	
01:15:57	0.0367931	0.0820991	
01:16:12	0.0326232	0.0587447	
01:16:27	0.0336456	0.057134	
01:16:41	0.035985	0.0624356	
01:16:56	0.0354919	0.0676875	
01:17:12	0.0374844	0.0666425	
01:17:26	0.033806	0.0684277	
01:17:42	0.0333355	0.064403	
01:17:56	0.033638	0.0663682	
01:18:11	0.0343572	0.0582076	
01:18:26	0.0347721	0.059486	
01:18:41	0.0363887	0.0778915	
01:18:56	0.0331074	0.0742929	
01:19:11	0.0357502	0.0661288	
01:19:26	0.0363577	0.058005	
01:19:41	0.0371266	0.0687839	
01:19:56	0.0329761	0.0659976	
01:20:11	0.0357572	0.0711456	
01:20:26	0.0334969	0.0602692	
01:20:41	0.194937	0.693283	
01:20:56	0.262138	0.946635	
01:21:11	0.185334	0.643044	
01:21:26	0.114954	0.376446	
01:21:41	0.115034	0.357752	
01:21:57	0.110823	0.363605	
01:22:11	0.11105	0.353538	
01:22:26	0.104458	0.332141	
01:22:41	0.104817	0.328035	
01:22:56	0.103328	0.322844	
01:23:11	0.103984	0.316253	
01:23:27	0.102489	0.298222	
01:23:42	0.100937	0.292959	
01:23:57	0.107083	0.291368	
01:24:11	0.043753	0.0552445	
01:24:27	0.0430581	0.0764672	
01:24:42	0.0399608	0.0787489	
01:24:57	0.0406912	0.0817203	
01:25:11	0.0412485	0.0753012	
01:25:27	0.0365295	0.0724746	
01:25:42	0.0365008	0.0610844	
01:25:57	0.0404963	0.0772304	
01:26:12	0.0378118	0.0675422	
01:26:27	0.0371828	0.0714	
01:26:42	0.0402409	0.0813781	
01:26:56	0.037015	0.0793735	
01:27:12	0.0401839	0.0775698	
01:27:27	0.0399305	0.070143	
01:27:42	0.0404159	0.0656313	
01:27:57	0.0385204	0.067537	
01:28:11	0.0431568	0.0730032	
01:28:26	0.0434955	0.0864655	
01:28:41	0.0398315	0.0705383	
01:28:56	0.0394385	0.0711287	
01:29:12	0.0400439	0.0640514	
01:29:27	0.0409104	0.0839545	
01:29:41	0.0424478	0.0783396	
01:29:56	0.0421004	0.0546147	
01:30:11	0.04231	0.0673028	
01:30:26	0.0412283	0.0685289	
01:30:41	0.042376	0.0601389	
01:30:56	0.0404947	0.0737211	
01:31:11	0.0376333	0.07471	
01:31:26	0.0406041	0.0726632	
01:31:41	0.0442512	0.0809092	
01:31:56	0.0397743	0.0797877	
01:32:11	0.0414826	0.0796244	
01:32:27	0.105933	0.367813	
01:32:41	0.21933	0.901144	
01:32:56	0.211801	0.85314	
01:33:12	0.101924	0.359955	
01:33:27	0.0991388	0.342036	
01:33:42	0.0953664	0.333269	
01:33:57	0.0958367	0.313146	
01:34:12	0.0943778	0.303469	
01:34:27	0.0895855	0.30615	
01:34:41	0.0904216	0.300042	
01:34:57	0.0902349	0.297228	
01:35:11	0.0862986	0.286173	
01:35:27	0.090323	0.293251	
01:35:42	0.0888155	0.294498	
01:35:57	0.0498585	0.0728905	
01:36:11	0.0439383	0.084379	
01:36:27	0.040092	0.0628617	
01:36:42	0.039877	0.0720626	
01:36:57	0.0393865	0.0671779	
01:37:11	0.0381232	0.0490849	
01:37:27	0.0401031	0.0713113	
01:37:42	0.0334098	0.0612558	
01:37:56	0.0391517	0.0646558	
01:38:12	0.0375725	0.063309	
01:38:26	0.0404898	0.0716662	
01:38:41	0.0340318	0.0612554	
01:38:57	0.0394353	0.068204	
01:39:12	0.0393566	0.0650902	
01:39:26	0.0427722	0.066987	
01:39:41	0.0376482	0.0623095	
01:39:56	0.041463	0.0626262	
01:40:12	0.0388002	0.0583133	
01:40:26	0.0393937	0.0559949	
01:40:41	0.0398474	0.0676872	
01:40:56	0.0415149	0.0673941	
01:41:11	0.0405798	0.0602195	
01:41:26	0.039357	0.0659798	
01:41:41	0.0398379	0.0714308	
01:41:56	0.0385897	0.0513248	
01:42:11	0.038361	0.0635536	
01:42:26	0.0402028	0.066494	
01:42:42	0.0400023	0.072869	
01:42:56	0.0410579	0.0654328	
01:43:11	0.0406812	0.0663276	
01:43:26	0.0416254	0.0615714	
01:43:41	0.0389451	0.0708873	
01:43:57	0.149438	0.54391	
01:44:12	0.177839	0.697678	
01:44:27	0.126962	0.451473	
01:44:42	0.0846157	0.277482	
01:44:56	0.0826044	0.28861	
01:45:11	0.0843898	0.269148	
01:45:27	0.0783511	0.274668	
