Relative Time	Peak at 829 cm-1	Peak at 1204 cm-1	Peak at 1704 cm-1	Peak at 1753 cm-1	Annotations
01:55:41	0.158919	2.21224	0.538128	1.73111	
01:55:56	0.213383	2.60696	0.753828	1.95804	
01:56:11	0.20579	2.41087	0.749131	1.81343	
01:56:26	0.176352	2.0456	0.64961	1.53258	
01:56:41	0.142254	1.57795	0.518162	1.19651	
01:56:56	0.100457	1.16689	0.387903	0.919108	
01:57:11	0.0640223	0.788207	0.261753	0.651209	
01:57:26	0.0434802	0.48944	0.165128	0.417887	
01:57:41	0.0201968	0.308729	0.110059	0.304331	
01:57:56	0.0138591	0.214449	0.0838605	0.218338	
01:58:11	0.00986147	0.15498	0.0707237	0.177676	
01:58:26	0.0105557	0.111809	0.0524654	0.159748	
01:58:41	0.00184719	0.0796108	0.0426596	0.123302	
01:58:56	2.46926e-05	0.0155079	0.0266635	0.0899201	
01:59:11	-0.0040136	-0.00447708	0.0248112	0.0600606	
01:59:26	-0.00235678	-0.014437	0.0203523	0.0817566	
01:59:41	-0.000748361	-0.0160312	0.0252684	0.075135	
01:59:55	-0.00291815	-0.0187463	0.0204126	0.0711447	
02:00:11	-0.00492583	-0.014047	0.014496	0.0422015	
02:00:26	-7.87805e-05	-0.0181846	0.0217478	0.0600258	
02:00:41	-0.00221586	-0.00962299	0.018799	0.0777464	
02:00:56	-0.00477103	0.0167441	0.0168351	0.0878945	
02:01:11	0.00598774	0.142274	0.0214385	0.205437	
02:01:26	0.0227139	0.499347	0.0670755	0.466358	
02:01:41	0.0788304	1.26059	0.238816	1.04888	
02:01:56	0.155087	2.1297	0.509488	1.67048	
02:02:11	0.201423	2.45728	0.698756	1.89312	
02:02:26	0.193042	2.26111	0.691348	1.69222	
02:02:41	0.161667	1.88338	0.584348	1.42175	
02:02:56	0.122987	1.39193	0.451428	1.07378	
02:03:11	0.085165	0.964434	0.3172	0.759697	
02:03:26	0.0521542	0.623696	0.208656	0.521066	
02:03:41	0.0343251	0.385459	0.133163	0.367355	
02:03:55	0.0196438	0.255792	0.0964738	0.254021	
02:04:11	0.0125277	0.178167	0.0681132	0.218401	
02:04:26	0.0123974	0.126023	0.0543983	0.17364	
02:04:41	0.00627986	0.0872655	0.0356308	0.128416	
02:04:56	0.00127476	0.0319053	0.0281885	0.107803	
02:05:11	-0.000164148	-0.00695387	0.0223435	0.0827427	
02:05:25	-0.00565793	-0.0118127	0.0277885	0.0659878	
02:05:41	0.00160144	-0.0132597	0.0159228	0.0714206	
02:05:56	0.00348607	-0.0166634	0.0165406	0.057277	
02:06:11	-0.00219799	-0.0162337	0.0211501	0.0648486	
02:06:26	-8.61821e-05	-0.0221472	0.0189114	0.0680704	
02:06:41	-0.00154504	-0.0185519	0.024257	0.0570623	
02:06:56	-0.00498394	-0.0188451	0.0257483	0.058086	
02:07:11	-0.00110031	0.0102218	0.0202869	0.0877402	
02:07:26	0.0093972	0.126976	0.0275509	0.173126	
02:07:41	0.028218	0.483562	0.0746288	0.455436	
02:07:56	0.0727188	1.19942	0.232738	1.01347	
02:08:11	0.143934	2.0113	0.482883	1.59424	
02:08:26	0.195468	2.31238	0.657712	1.7764	
02:08:41	0.17726	2.12795	0.629513	1.62043	
02:08:56	0.15539	1.74199	0.533009	1.3304	
02:09:11	0.105028	1.24312	0.392609	0.947763	
02:09:26	0.0726384	0.839361	0.273566	0.672609	
02:09:41	0.0399919	0.541481	0.174444	0.461323	
02:09:56	0.0307022	0.332693	0.121652	0.331624	
02:10:10	0.0214511	0.225157	0.0888255	0.232213	
02:10:26	0.00992373	0.158432	0.0701195	0.205297	
02:10:41	0.00771953	0.111736	0.0499521	0.17052	
02:10:56	0.0134595	0.0751522	0.0356982	0.147103	
02:11:11	0.00163911	0.0166171	0.023508	0.0981273	
02:11:26	-0.00464657	-0.00583455	0.0261487	0.0580678	
02:11:41	-0.0074023	-0.0131992	0.0214627	0.0694964	
02:11:56	-0.000886938	-0.0146824	0.0272146	0.0751659	
02:12:11	0.000912659	-0.0173343	0.0254377	0.0775789	
02:12:26	-0.000155914	-0.0220183	0.0204746	0.0657057	
02:12:41	-0.00555653	-0.0142797	0.0206477	0.0625003	
02:12:56	-0.000540906	-0.0147457	0.0197634	0.0659995	
02:13:11	-0.00980018	-0.0114063	0.0121721	0.0975026	
02:13:26	-0.00321194	0.0352812	0.0184758	0.117339	
02:13:41	0.00381416	0.198958	0.0357111	0.228964	
02:13:55	0.0271079	0.580884	0.093878	0.543053	
02:14:11	0.0887409	1.37741	0.276484	1.13554	
02:14:26	0.142098	2.04793	0.50093	1.59821	
02:14:41	0.17682	2.12452	0.612238	1.62013	
02:14:56	0.162543	1.91896	0.552114	1.46727	
02:15:11	0.127671	1.46959	0.432738	1.11421	
02:15:26	0.085842	1.00249	0.309429	0.788409	
02:15:41	0.0507233	0.652475	0.200674	0.534257	
02:15:56	0.0297369	0.406162	0.133806	0.383224	
02:16:11	0.0165678	0.262922	0.0975754	0.268373	
02:16:26	0.0135062	0.17346	0.072597	0.201217	
02:16:41	0.00922418	0.121848	0.0526401	0.166899	
02:16:56	0.00674304	0.086044	0.0361297	0.134093	
02:17:11	0.00472157	0.030734	0.029297	0.104886	
02:17:26	-0.00137749	-0.00410931	0.0147703	0.0787795	
02:17:41	0.00355994	-0.0105229	0.0231757	0.0718703	
02:17:56	0.00407313	-0.0159546	0.0311043	0.0689117	
02:18:11	-0.001291	-0.0203466	0.0276056	0.0546224	
02:18:26	-0.00129005	-0.0157454	0.0200439	0.0793242	
02:18:40	0.00323344	-0.0177776	0.0157669	0.0716426	
02:18:56	-0.00215586	-0.017607	0.0165213	0.0682055	
02:19:11	-0.00247432	-0.0236832	0.0200908	0.0661088	
02:19:26	-0.00719181	-0.012676	0.021303	0.0996521	
02:19:41	0.00303251	0.0544821	0.0295652	0.138703	
02:19:56	0.00175354	0.38184	0.0540311	0.432065	
02:20:11	0.0212631	1.35654	0.159669	1.26368	
02:20:26	0.0904767	3.45828	0.47006	2.93076	
02:20:41	0.19889	5.86721	0.929772	4.80977	
02:20:56	0.257784	6.47654	1.17115	5.19936	
02:21:11	0.249336	6.10834	1.11161	4.90558	
02:21:26	0.230779	5.50681	1.03426	4.47827	
02:21:41	0.191154	4.58549	0.893703	3.73389	
02:21:56	0.156824	3.6709	0.715006	3.02631	
02:22:11	0.114618	2.88189	0.566794	2.42023	
02:22:26	0.0902328	2.26147	0.44328	1.91426	
02:22:41	0.0664622	1.77351	0.345474	1.51995	
02:22:56	0.0535721	1.36674	0.270328	1.21001	
02:23:10	0.03851	1.06992	0.220443	0.956558	
02:23:26	0.027054	0.793824	0.17127	0.748719	
02:23:41	0.0175578	0.578915	0.12527	0.574807	
02:23:56	0.0141976	0.419846	0.107269	0.434724	
02:24:11	0.00803892	0.311697	0.079659	0.34453	
02:24:26	0.00802302	0.222082	0.0680753	0.277726	
02:24:40	0.00674068	0.126798	0.0413416	0.190562	
02:24:56	-0.00230579	0.0287111	0.0376194	0.10421	
02:25:11	-0.000114351	0.00125314	0.0293925	0.0838475	
02:25:26	-0.00548299	-0.011003	0.0345729	0.0968797	
02:25:41	-0.00327888	-0.00652	0.0265875	0.0622743	
02:25:56	-0.00256467	0.0212244	0.0264321	0.101613	
02:26:11	0.00428051	0.193127	0.019087	0.244198	
02:26:26	0.00670048	0.820774	0.046348	0.80183	
02:26:41	0.0396961	2.42465	0.155002	2.12834	
02:26:56	0.0961228	4.74065	0.39405	3.97858	
02:27:11	0.147426	5.99945	0.61403	4.9637	
02:27:26	0.148178	5.78877	0.654241	4.7806	
02:27:41	0.145095	5.38061	0.62181	4.42613	
02:27:56	0.131635	4.62377	0.569312	3.82855	
02:28:11	0.108993	3.77081	0.492307	3.13015	
02:28:26	0.0941467	3.0258	0.403005	2.54272	
02:28:41	0.0675167	2.38531	0.313926	2.00533	
02:28:56	0.0558905	1.87011	0.251398	1.6158	
02:29:11	0.0411727	1.4679	0.202113	1.29589	
02:29:26	0.0303563	1.15227	0.1599	1.01832	
02:29:41	0.0222244	0.893015	0.123064	0.830179	
02:29:56	0.0193068	0.683399	0.099961	0.609541	
02:30:11	0.00920158	0.505972	0.0739418	0.48702	
02:30:26	0.0083184	0.363376	0.0652162	0.386127	
02:30:41	0.00858123	0.269958	0.0539742	0.299928	
02:30:56	0.00247537	0.197438	0.0389901	0.218739	
02:31:11	-0.00365095	0.136827	0.037363	0.190416	
02:31:26	-0.00145747	0.0397745	0.0328906	0.124201	
02:31:41	-0.00263848	0.00537899	0.0280552	0.081262	
02:31:56	0.00053558	0.00172116	0.023972	0.0957241	
02:32:11	-0.00236524	0.0605179	0.0245388	0.153804	
02:32:26	0.00485614	0.360948	0.025504	0.396635	
02:32:41	0.0147912	1.29101	0.0704466	1.17341	
02:32:56	0.0551326	3.2667	0.216631	2.79116	
02:33:11	0.111733	5.34179	0.457666	4.44795	
02:33:26	0.137202	5.78558	0.593243	4.7856	
02:33:41	0.135199	5.47119	0.565343	4.53721	
02:33:56	0.1269	4.94826	0.54912	4.09148	
02:34:11	0.11016	4.14003	0.496721	3.44399	
02:34:26	0.0872123	3.32568	0.403749	2.78274	
02:34:41	0.0700561	2.64943	0.332416	2.23601	
02:34:56	0.0494002	2.08436	0.255629	1.79086	
02:35:11	0.0372565	1.62126	0.203942	1.40502	
02:35:26	0.0343563	1.27619	0.159824	1.13119	
02:35:41	0.0292834	0.99316	0.128542	0.885601	
02:35:56	0.0144162	0.755808	0.0938616	0.709793	
02:36:11	0.0153232	0.568932	0.0836806	0.540965	
02:36:26	0.0102034	0.412918	0.0699977	0.41746	
02:36:41	0.0063741	0.306638	0.0506609	0.313989	
02:36:56	0.00660584	0.227887	0.0432422	0.263699	
02:37:11	-0.00125466	0.151813	0.0410346	0.200396	
02:37:26	0.00461869	0.0690997	0.0292049	0.130338	
02:37:41	-0.00251036	0.013302	0.0247436	0.0844395	
02:37:56	0.000383396	-0.00700403	0.0165817	0.0802988	
02:38:11	-0.0030352	0.000238672	0.0131835	0.0757199	
02:38:26	0.00542132	0.0582212	0.0241256	0.148399	
02:38:41	0.00146754	0.316814	0.0267679	0.350441	
02:38:56	0.0141014	1.18452	0.0651717	1.08092	
02:39:11	0.0557382	3.05235	0.186346	2.63437	
02:39:26	0.0978417	5.07755	0.396485	4.25567	
02:39:41	0.126222	5.62868	0.532483	4.69954	
02:39:56	0.121792	5.30962	0.500148	4.43357	
02:40:11	0.117447	4.82948	0.482276	4.05649	
02:40:26	0.0973391	4.04191	0.428129	3.38355	
02:40:41	0.0797122	3.26031	0.364454	2.74001	
02:40:56	0.0640082	2.59331	0.282778	2.20524	
02:41:11	0.0526393	2.03785	0.221972	1.7475	
02:41:26	0.0431295	1.59595	0.170808	1.393	
02:41:41	0.034217	1.24827	0.141761	1.10645	
02:41:56	0.0236929	0.967728	0.116189	0.885586	
02:42:11	0.0208567	0.735872	0.0913631	0.677376	
02:42:26	0.0113274	0.55142	0.0681834	0.533499	
02:42:41	0.00293237	0.402637	0.0549347	0.413057	
02:42:56	0.00811108	0.296632	0.0484308	0.340808	
02:43:11	0.00167209	0.214936	0.037041	0.256341	
02:43:26	2.99415e-05	0.150463	0.036936	0.228351	
02:43:41	0.000203049	0.0588613	0.0301153	0.13732	
02:43:56	-0.000772823	0.00906827	0.0123801	0.0862995	
02:44:11	-0.0078555	-0.00763194	0.0210554	0.0785686	
02:44:26	-0.00376368	-0.00718596	0.0186818	0.0723496	
02:44:41	-0.00537195	0.0285279	0.0168641	0.11781	
02:44:56	0.00017638	0.20981	0.0222809	0.277774	
02:45:11	0.00964263	0.848525	0.0393087	0.82333	
02:45:26	0.0365494	2.39986	0.135588	2.10464	
02:45:41	0.073421	4.51047	0.306802	3.81898	
02:45:55	0.110257	5.47553	0.449318	4.56613	
02:46:11	0.107142	5.19928	0.445715	4.34568	
02:46:26	0.097398	4.79729	0.423476	4.01619	
02:46:41	0.095276	4.09575	0.389168	3.4272	
02:46:56	0.0732451	3.31906	0.316981	2.81136	
02:47:11	0.0548475	2.62597	0.261455	2.22161	
02:47:26	0.0433587	2.05617	0.212745	1.74871	
02:47:41	0.0347811	1.61494	0.169246	1.39833	
02:47:56	0.0323325	1.26511	0.129286	1.1351	
02:48:11	0.0193042	0.978943	0.109588	0.896164	
02:48:26	0.0172955	0.757364	0.0793384	0.706127	
02:48:41	0.0146533	0.554765	0.0632551	0.547909	
02:48:56	0.0139049	0.408692	0.0538082	0.429228	
02:49:11	0.00369503	0.298497	0.0466302	0.341926	
02:49:26	0.00600037	0.219248	0.0363023	0.248947	
02:49:41	0.00278532	0.157034	0.0351534	0.207497	
02:49:56	-0.00130258	0.058606	0.0231996	0.107745	
02:50:11	-4.20605e-05	0.00639274	0.0157122	0.09697	
02:50:26	-0.00931896	-0.0100005	0.0169624	0.0667443	
02:50:41	-3.15716e-05	-0.00776851	0.0170859	0.0914128	
02:50:56	-9.17211e-05	0.0384213	0.0200711	0.109618	
02:51:11	0.00599588	0.268112	0.0240372	0.328802	
02:51:26	0.0131713	1.01156	0.0492097	0.954122	
02:51:41	0.0259618	2.64937	0.133725	2.31871	
02:51:56	0.0717242	4.65409	0.291888	3.97973	
02:52:11	0.087877	5.27562	0.402462	4.43512	
02:52:26	0.0897126	4.94687	0.379808	4.14952	
02:52:41	0.0900174	4.52604	0.356719	3.8265	
02:52:56	0.0766507	3.8129	0.318731	3.2281	
02:53:11	0.0654822	3.08081	0.266384	2.62622	
02:53:26	0.0482001	2.44153	0.210357	2.0876	
02:53:41	0.0386012	1.90954	0.167229	1.68329	
02:53:56	0.0291291	1.49014	0.135774	1.3275	
02:54:11	0.0213044	1.16815	0.102951	1.03994	
02:54:26	0.0154981	0.904139	0.0913633	0.8324	
02:54:41	0.0102944	0.682462	0.065437	0.654103	
02:54:56	0.000340629	0.503387	0.0545612	0.515969	
02:55:11	0.00480358	0.362119	0.0414655	0.381236	
02:55:26	0.00255926	0.270781	0.0417266	0.305641	
02:55:41	0.00237029	0.196113	0.0397889	0.240655	
02:55:56	0.0086467	0.121776	0.0289338	0.202714	
02:56:11	-0.00434798	0.0364898	0.0316418	0.106024	
02:56:26	-0.00155049	0.00284591	0.0248542	0.0905575	
02:56:41	-0.00815523	-0.0075251	0.0173745	0.0852579	
02:56:56	0.00369916	0.00506602	0.02753	0.0825619	
02:57:11	0.0025031	0.0957528	0.0161772	0.19027	
02:57:26	0.00541628	0.470194	0.0303398	0.495736	
02:57:41	0.0114159	1.52703	0.0514574	1.40944	
02:57:56	0.037568	3.41656	0.152717	2.94284	
02:58:11	0.0697098	4.95979	0.290087	4.2199	
02:58:26	0.083603	4.96533	0.346613	4.19264	
02:58:41	0.0735359	4.59284	0.310181	3.89783	
02:58:56	0.0699386	4.09686	0.284297	3.48216	
02:59:11	0.0616607	3.37222	0.2496	2.89056	
02:59:25	0.0468882	2.7305	0.212326	2.36343	
02:59:41	0.0365462	2.10297	0.172974	1.85583	
02:59:56	0.0293536	1.64242	0.132612	1.46628	
03:00:11	0.0243679	1.28887	0.107864	1.17086	
03:00:26	0.0185418	1.0036	0.0827163	0.921769	
03:00:41	0.0144958	0.768027	0.0663205	0.731128	
03:00:56	0.0108947	0.56623	0.0596239	0.557063	
03:01:11	0.00346959	0.407664	0.0460339	0.439286	
03:01:26	0.00638024	0.298981	0.0333883	0.342999	
03:01:41	0.00444216	0.223023	0.0252434	0.265457	
03:01:56	-0.0013682	0.158812	0.0344525	0.198233	
03:02:11	0.00213053	0.0619058	0.0247658	0.127266	
03:02:26	-0.00396224	0.00938124	0.0270593	0.0930461	
03:02:41	-0.0104048	-0.00341307	0.0203808	0.0765331	
03:02:56	-0.00360995	-0.0108287	0.0167807	0.0885	
03:03:11	-0.00286848	-0.00105114	0.017301	0.0889167	
03:03:26	0.00296124	0.0721217	0.0228618	0.168	
03:03:41	0.00924903	0.404874	0.026217	0.434142	
03:03:56	0.00777498	1.33365	0.0388117	1.25444	
03:04:11	0.0285426	3.14321	0.122887	2.73293	
03:04:26	0.0578489	4.68562	0.22014	3.9904	
03:04:41	0.0597505	4.80037	0.265666	4.0937	
03:04:56	0.0548188	4.42502	0.244713	3.76404	
03:05:11	0.0596797	3.96511	0.22622	3.40405	
03:05:26	0.0411524	3.2833	0.202605	2.84614	
03:05:41	0.0371388	2.60945	0.161206	2.29537	
03:05:56	0.0312685	2.06488	0.130974	1.82624	
03:06:11	0.0223847	1.61655	0.113223	1.4523	
03:06:26	0.0168323	1.26594	0.0820406	1.15929	
03:06:41	0.00637837	0.981189	0.071715	0.920148	
03:06:56	0.00806362	0.744255	0.0623853	0.722103	
03:07:11	0.0105201	0.54251	0.0432078	0.544902	
03:07:26	-0.000452496	0.389035	0.0443301	0.415353	
03:07:41	0.00747556	0.287279	0.0355104	0.340599	
03:07:56	0.0019568	0.208677	0.0292298	0.303112	
03:08:11	0.00481334	0.147639	0.028564	0.198527	
03:08:26	-0.00691293	0.0527665	0.0192715	0.129549	
03:08:41	-0.00446365	0.00928706	0.0230916	0.0818723	
03:08:56	0.000351632	-0.00145318	0.0193553	0.0685421	
03:09:11	0.000951599	-0.0129774	0.0216792	0.0834091	
03:09:26	-0.00222747	-0.000698047	0.0137775	0.0843429	
03:09:41	0.00155814	0.067457	0.0192798	0.149772	
03:09:56	0.00330935	0.380617	0.0286054	0.417883	
03:10:11	0.00799109	1.2716	0.0351132	1.21166	
03:10:26	0.0128832	2.95842	0.076747	2.626	
03:10:41	0.0321099	4.47881	0.155581	3.85025	
03:10:56	0.0338435	4.6031	0.188026	3.9465	
03:11:11	0.0394644	4.21908	0.17464	3.63626	
03:11:26	0.0347968	3.79558	0.16238	3.28965	
03:11:41	0.0311174	3.14912	0.146003	2.74109	
03:11:56	0.0291273	2.50652	0.117894	2.22703	
03:12:11	0.021916	1.97582	0.101473	1.75628	
03:12:26	0.0187905	1.53682	0.0758446	1.40512	
03:12:40	0.00977707	1.2238	0.0623478	1.12866	
03:12:56	0.00848392	0.925103	0.0459286	0.871419	
03:13:11	0.00388286	0.687716	0.0479215	0.667725	
03:13:26	0.00721068	0.509367	0.0457587	0.53151	
03:13:41	-0.000590095	0.367374	0.0262342	0.411692	
03:13:56	-0.00193208	0.26509	0.0276643	0.316503	
03:14:11	0.00145248	0.198471	0.0312267	0.269773	
03:14:26	0.00311816	0.126947	0.0246877	0.191421	
03:14:41	-0.00613702	0.0393806	0.0242209	0.109972	
03:14:56	0.0016136	-0.000949013	0.0248922	0.0814091	
03:15:11	0.000653288	-0.00957684	0.0197751	0.0652138	
03:15:26	-0.00378457	-0.0136195	0.0179275	0.072503	
03:15:41	-0.000938104	0.000565332	0.0181645	0.0841087	
03:15:56	-0.00668269	0.0622903	0.0135812	0.131475	
03:16:11	0.000206753	0.349384	0.0186137	0.413529	
03:16:26	0.00277897	1.17041	0.0362583	1.12284	
03:16:41	0.0114745	2.79238	0.0596818	2.51456	
03:16:55	0.0127329	4.17753	0.0971697	3.65686	
03:17:11	0.0205227	4.40146	0.11831	3.83268	
03:17:26	0.0222651	3.98933	0.107498	3.48508	
03:17:41	0.0130179	3.5988	0.102516	3.15138	
03:17:56	0.0191166	2.99632	0.0927225	2.64209	
03:18:11	0.0137002	2.39434	0.0734198	2.14245	
03:18:26	0.0138249	1.87557	0.0725636	1.71185	
03:18:41	0.00981491	1.46538	0.0540634	1.364	
03:18:56	0.0010388	1.13491	0.0446226	1.0712	
03:19:11	0.00290842	0.871718	0.0435714	0.842307	
03:19:26	0.00837159	0.654048	0.0289022	0.661244	
03:19:41	0.00011127	0.481449	0.0305088	0.504486	
03:19:55	0.00198356	0.350764	0.0329752	0.412397	
03:20:11	-0.00205078	0.253001	0.0304612	0.317396	
03:20:26	-0.00262848	0.186705	0.0248239	0.26173	
03:20:41	-0.00129226	0.111727	0.0204928	0.156891	
03:20:56	-0.00229827	0.0257181	0.0199545	0.0876508	
03:21:11	-0.00482962	-0.00726371	0.0255423	0.0862198	
03:21:26	-0.00131469	-0.00776642	0.0171593	0.0763016	
03:21:41	-0.000520697	-0.0119886	0.0253026	0.0846848	
03:21:56	-0.00387085	-0.00354524	0.0207124	0.0721113	
03:22:11	-0.00621993	0.0504245	0.0198896	0.129433	
03:22:26	0.00762951	0.313237	0.0580757	0.349293	
03:22:41	0.0361822	0.994098	0.203404	0.899416	
03:22:56	0.111727	2.18241	0.514364	1.81018	
03:23:11	0.209998	3.29364	0.908282	2.63767	
03:23:26	0.24894	3.38859	1.06457	2.65046	
03:23:41	0.220733	3.05307	0.965624	2.39816	
03:23:56	0.182587	2.50892	0.806335	1.97888	
03:24:11	0.1531	2.04013	0.676872	1.6154	
03:24:26	0.125579	1.70235	0.575696	1.37531	
03:24:41	0.0981467	1.35782	0.455759	1.11763	
03:24:56	0.0785189	1.0545	0.355711	0.903587	
03:25:11	0.0527787	0.794607	0.277978	0.712633	
03:25:26	0.0401219	0.581985	0.213058	0.526391	
03:25:41	0.0286599	0.42527	0.158111	0.40605	
03:25:56	0.0182008	0.30805	0.129985	0.327938	
03:26:11	0.00784423	0.233946	0.112617	0.269374	
03:26:26	0.00684639	0.153341	0.0721309	0.234056	
03:26:41	0.000783718	0.0406478	0.0515668	0.114722	
03:26:56	-0.0042133	0.00101516	0.0275227	0.0881996	
03:27:11	-0.00371824	-0.0120571	0.0232919	0.0586875	
03:27:26	-0.0056784	-0.0117524	0.0260503	0.0735271	
03:27:41	0.0033596	-0.0187289	0.0253676	0.0723343	
03:27:56	-0.00628983	-0.0163542	0.0238976	0.0571524	
03:28:11	-0.00454183	-0.0182379	0.0191601	0.0713825	
03:28:26	-0.00427007	0.0320429	0.0334446	0.100643	
03:28:41	0.00565166	0.243178	0.0414103	0.292548	
03:28:56	0.0327547	0.840457	0.121222	0.78598	
03:29:11	0.0913611	1.94185	0.347919	1.61049	
03:29:25	0.154765	2.93393	0.638988	2.39247	
03:29:41	0.207352	3.17825	0.855148	2.52946	
03:29:56	0.192549	2.86906	0.791086	2.28716	
03:30:11	0.155062	2.35904	0.673612	1.88511	
03:30:26	0.127224	1.89704	0.572622	1.54004	
03:30:41	0.106183	1.58834	0.490018	1.30227	
03:30:56	0.0822147	1.30015	0.405327	1.08118	
03:31:11	0.0586093	1.01594	0.305778	0.857307	
03:31:26	0.0471142	0.777925	0.241461	0.686405	
03:31:41	0.032467	0.58564	0.188906	0.523005	
03:31:56	0.0238331	0.41958	0.136844	0.421417	
03:32:11	0.0149818	0.314211	0.104465	0.313564	
03:32:26	0.0146819	0.230284	0.0811825	0.276906	
03:32:41	0.00971795	0.162589	0.0734715	0.218635	
03:32:56	-0.000571435	0.0757042	0.0442643	0.1501	
03:33:10	0.00293925	0.0190115	0.0325177	0.0950681	
03:33:26	0.00140615	-0.00651184	0.0318503	0.0856446	
03:33:41	0.00263519	-0.0151153	0.0276982	0.0685912	
03:33:56	0.00128739	-0.0155014	0.0246509	0.0965475	
03:34:11	0.0048104	-0.0174666	0.0228377	0.0642305	
03:34:26	-0.00212872	-0.017024	0.0221471	0.0660233	
03:34:41	-0.00106524	0.000736855	0.0176497	0.101482	
03:34:56	-0.000748009	0.110555	0.0283819	0.172361	
03:35:11	0.0126612	0.481178	0.0762078	0.480527	
03:35:26	0.0582782	1.31369	0.209612	1.14639	
03:35:41	0.12076	2.41084	0.469993	1.99215	
03:35:56	0.17243	3.0265	0.717903	2.4486	
03:36:11	0.174151	2.83346	0.753976	2.26845	
03:36:26	0.154992	2.42545	0.644658	1.96909	
03:36:41	0.114197	1.86634	0.519888	1.51876	
03:36:56	0.087685	1.37083	0.386809	1.12	
03:37:11	0.0541563	0.910786	0.261565	0.792586	
03:37:26	0.0336398	0.556108	0.179525	0.5308	
03:37:41	0.0248555	0.356328	0.120821	0.359728	
03:37:56	0.0187745	0.249401	0.0956461	0.280089	
03:38:11	0.00617746	0.184122	0.078011	0.252223	
03:38:26	0.00543948	0.127807	0.0616735	0.195196	
03:38:41	0.00480281	0.069095	0.0495127	0.151015	
03:38:56	-0.00132491	0.00775087	0.029615	0.0678362	
03:39:11	0.000989215	-0.00917636	0.0261027	0.0640302	
03:39:26	0.00159987	-0.0145536	0.032713	0.064172	
03:39:41	-0.00267751	-0.0163419	0.0220499	0.080491	
03:39:56	-0.000290362	-0.0176367	0.0319587	0.086875	
03:40:11	-0.00325084	-0.0185066	0.0274122	0.0655319	
03:40:26	-0.0052282	-0.0183431	0.0205592	0.101753	
03:40:41	-0.000294105	-0.00660587	0.0274132	0.0692612	
03:40:56	-0.000824805	0.0647594	0.02271	0.138402	
03:41:11	0.00718209	0.341947	0.0528862	0.373077	
03:41:26	0.0406082	1.01952	0.151845	0.898673	
03:41:41	0.0906893	2.02496	0.354474	1.70942	
03:41:56	0.145983	2.7773	0.583371	2.26407	
03:42:11	0.159203	2.69475	0.668865	2.1722	
03:42:26	0.138376	2.37986	0.592795	1.93124	
03:42:41	0.111175	1.79229	0.468941	1.46868	
03:42:56	0.0726665	1.24277	0.327531	1.04775	
03:43:11	0.0482393	0.797465	0.226585	0.707272	
03:43:26	0.0257526	0.492197	0.148367	0.477667	
03:43:41	0.0216288	0.318424	0.105306	0.343394	
03:43:56	0.0141005	0.221188	0.0825683	0.235039	
03:44:11	0.00847346	0.160317	0.0689879	0.226383	
03:44:25	0.00346016	0.114769	0.0558623	0.156355	
03:44:41	6.58651e-05	0.0371902	0.0298583	0.123632	
03:44:56	-0.000785623	-0.000662124	0.0248635	0.0815344	
03:45:11	-0.000943279	-0.018203	0.0309101	0.0639945	
03:45:26	-0.00230797	-0.0199629	0.0241388	0.065941	
03:45:41	-0.00983843	-0.0185463	0.0276522	0.0819818	
03:45:56	-0.00122894	-0.0185258	0.0266822	0.0606976	
03:46:11	-0.00679275	-0.0263071	0.0142556	0.0499506	
03:46:26	-0.00491132	-0.0202178	0.0220124	0.0587134	
03:46:41	-0.00280328	-0.0213624	0.0209043	0.0798358	
03:46:56	-0.008073	-0.00343775	0.0175082	0.0933949	
03:47:11	0.00464534	0.0763774	0.0271968	0.148188	
03:47:26	0.0112081	0.371685	0.0538275	0.405344	
03:47:41	0.0459514	1.0688	0.160565	0.959078	
03:47:56	0.0936032	2.0448	0.355897	1.71979	
03:48:11	0.134499	2.63258	0.540416	2.1607	
03:48:26	0.140969	2.47112	0.563901	2.01774	
03:48:41	0.118498	2.12916	0.488788	1.7384	
03:48:56	0.0837475	1.50415	0.366992	1.24768	
03:49:11	0.0572071	0.988652	0.255664	0.854293	
03:49:26	0.0394333	0.632977	0.164111	0.599731	
03:49:41	0.0248675	0.397439	0.115947	0.40536	
03:49:56	0.0106575	0.26129	0.0810319	0.275971	
03:50:11	0.00820578	0.178705	0.0733925	0.246575	
03:50:26	0.00513233	0.129296	0.0527561	0.192561	
03:50:41	1.36918e-05	0.0683582	0.0353571	0.139136	
03:50:56	-0.000903061	0.00750225	0.0247787	0.102082	
03:51:11	-0.00158984	-0.0103267	0.0211289	0.0669952	
03:51:26	-0.00266725	-0.0151408	0.0266204	0.0668018	
03:51:41	-0.000884701	-0.0170833	0.0239778	0.085034	
03:51:56	-0.00298926	-0.0179691	0.0271035	0.0719763	
03:52:11	-0.00318827	-0.025054	0.0274708	0.0657782	
03:52:26	-0.00263001	-0.0263434	0.0254918	0.0818297	
03:52:41	-0.00961291	-0.0231093	0.0232311	0.0760585	
03:52:56	0.000186012	-0.0210096	0.0258792	0.0754324	
03:53:11	-0.00517924	-0.00591144	0.0252217	0.0860262	
03:53:26	-0.0036486	0.0516439	0.02978	0.13583	
03:53:41	0.0063853	0.280339	0.047062	0.316414	
03:53:55	0.0228391	0.819089	0.110353	0.737014	
03:54:11	0.070338	1.75666	0.275423	1.4957	
03:54:26	0.112232	2.40473	0.431341	2.00266	
