Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
00:00:11	0.0117128	0.0829696	
00:00:26	0.0106933	0.0988283	SPKA Start 
00:00:41	0.0123469	0.0894428	
00:00:56	0.0104047	0.102336	
00:01:11	0.00867443	0.101144	
00:01:26	0.00957962	0.0840272	
00:01:41	0.00964599	0.0944608	
00:01:56	0.0103935	0.115335	
00:02:11	0.00809049	0.10172	
00:02:25	0.0141715	0.0907507	
00:02:41	0.0105789	0.0930332	
00:02:56	-0.00175492	0.01382	
00:03:11	0.00522425	0.0482494	
00:03:26	0.00490732	0.0634751	
00:03:41	0.00695784	0.0627568	
00:03:56	0.00801798	0.0738697	
00:04:11	0.00772205	0.0709675	
00:04:26	0.00688396	0.0664705	
00:04:41	0.0081818	0.0798082	
00:04:56	0.0077829	0.0804095	
00:05:11	0.00702516	0.0779085	
00:05:26	0.00801048	0.0783689	
00:05:41	0.00908507	0.0856381	
00:05:56	0.00985	0.0850441	
00:06:11	0.00847842	0.0678344	
00:06:26	0.00658119	0.0802684	
00:06:41	0.00913726	0.0820084	
00:06:56	0.00800328	0.0936051	
00:07:11	0.0053228	0.0832847	
00:07:25	0.00756012	0.0733338	
00:07:41	0.00940777	0.0854616	
00:07:56	0.00556339	0.0872905	
00:08:11	0.00585924	0.0900014	
00:08:26	0.0110299	0.0850288	
00:08:41	0.00853416	0.0934067	
00:08:55	0.0083402	0.0991013	
00:09:11	0.00867209	0.0980975	
00:09:26	0.0101291	0.0983989	
00:09:41	0.00901293	0.0843835	
00:09:56	0.0103569	0.0911953	
00:10:11	0.00832761	0.0868683	
00:10:26	0.00818545	0.0925581	
00:10:41	0.0117146	0.0921595	
00:10:56	0.00640859	0.100978	
00:11:11	0.00940777	0.0854616	
00:11:26	0.00556339	0.0872905	
00:11:41	0.00585924	0.0900014	
00:11:56	0.0110299	0.0850288	
00:12:11	0.00853416	0.0934067	
00:12:26	0.0083402	0.0991013	
00:12:41	0.00867209	0.0980975	
00:12:56	0.0101291	0.0983989	
00:13:11	0.00901293	0.0843835	
00:13:25	0.0103569	0.0911953	
00:13:41	0.00832761	0.0868683	
00:13:56	0.00818545	0.0925581	
00:14:11	0.0117146	0.0921595	
00:14:26	0.00640859	0.100978	
00:14:41	0.0217341	0.118191	
00:14:56	0.0163267	0.116165	
00:15:11	0.015234	0.124535	
00:15:26	0.0161401	0.114429	
00:15:41	0.0172121	0.111319	
00:15:56	0.0168659	0.108613	
00:16:11	0.0151329	0.113729	
00:16:26	0.0131583	0.116074	
00:16:41	0.013119	0.106067	
00:16:56	0.016736	0.116495	
00:17:11	0.0152753	0.105556	
00:17:26	0.0112525	0.126861	
00:17:41	0.012248	0.101464	
00:17:56	0.0125311	0.115911	
00:18:11	0.0147113	0.109994	
00:18:26	0.0135595	0.104511	
00:18:41	0.0122665	0.116881	
00:18:56	0.0150558	0.113874	
00:19:11	0.0130542	0.110468	
00:19:26	0.0137315	0.114139	
00:19:41	0.0127302	0.119859	
00:19:56	0.0131219	0.118871	
00:20:11	0.0140885	0.113763	
00:20:26	0.0134504	0.112718	
00:20:41	0.0136713	0.124516	
00:20:56	0.0145739	0.130983	
00:21:11	0.0157312	0.11142	
00:21:26	0.0150723	0.109797	
00:21:41	0.0149436	0.122062	
00:21:56	0.0145709	0.127542	
00:22:11	0.0131361	0.120256	
00:22:25	0.0173291	0.12608	
00:22:41	0.0186676	0.133376	
00:22:56	0.193006	1.16514	
00:23:11	0.214729	1.32211	
00:23:26	0.106909	0.676243	
00:23:41	0.0862062	0.539427	
00:23:56	0.0855159	0.515695	
00:24:11	0.0848634	0.494688	
00:24:26	0.0795962	0.476726	
00:24:41	0.0817494	0.472393	
00:24:56	0.0775469	0.456276	
00:25:11	0.0745804	0.454831	
00:25:26	0.0766615	0.45594	
00:25:41	0.0703471	0.445064	
00:25:56	0.0700486	0.435971	
00:26:11	0.0754928	0.400597	
00:26:25	0.0145276	0.0979255	
00:26:41	0.0140989	0.109224	
00:26:56	0.0172648	0.113388	
00:27:11	0.0140804	0.102274	
00:27:26	0.0144442	0.109565	
00:27:41	0.0134062	0.108276	
00:27:56	0.0144375	0.109346	
00:28:11	0.0160004	0.119651	
00:28:26	0.013808	0.129338	
00:28:41	0.0148469	0.112081	
00:28:56	0.0140509	0.123892	
00:29:11	0.0115509	0.111525	
00:29:26	0.0128679	0.0967019	
00:29:41	0.0186759	0.120638	
00:29:56	0.0141939	0.109893	
00:30:11	0.0121639	0.11042	
00:30:26	0.0130371	0.11285	
00:30:41	0.0170439	0.122535	
00:30:56	0.0145122	0.11508	
00:31:11	0.0189471	0.117511	
00:31:26	0.0149185	0.119343	
00:31:41	0.0148633	0.123389	
00:31:56	0.013686	0.118831	
00:32:11	0.0135832	0.136149	
00:32:26	0.0181555	0.123462	
00:32:41	0.0146386	0.109215	
00:32:56	0.0154934	0.118417	
00:33:11	0.0152205	0.127167	
00:33:26	0.0135998	0.133414	
00:33:41	0.0158468	0.128845	
00:33:56	0.0151154	0.137873	
00:34:11	0.0141279	0.130007	
00:34:26	0.120135	0.8868	
00:34:41	0.16894	1.24506	
00:34:56	0.145641	1.04101	
00:35:11	0.0715663	0.535779	
00:35:26	0.0720281	0.494575	
00:35:41	0.0709413	0.491516	
00:35:56	0.0670636	0.46411	
00:36:11	0.0622393	0.458922	
00:36:26	0.062518	0.43805	
00:36:41	0.0609063	0.430048	
00:36:56	0.0626483	0.442371	
00:37:11	0.062769	0.425173	
00:37:26	0.059346	0.414562	
00:37:41	0.0575714	0.358857	
00:37:56	0.0137163	0.097485	
00:38:11	0.0156042	0.104821	
00:38:26	0.013751	0.0954888	
00:38:41	0.0130242	0.114008	
00:38:56	0.0139433	0.11743	
00:39:11	0.0155582	0.113721	
00:39:26	0.0116645	0.10698	
00:39:41	0.0122562	0.105561	
00:39:56	0.0127304	0.118676	
00:40:11	0.0103994	0.114336	
00:40:26	0.0165346	0.108417	
00:40:41	0.00809499	0.113811	
00:40:56	0.0179586	0.112392	
00:41:11	0.0119388	0.114839	
00:41:26	0.0139567	0.104461	
00:41:41	0.018028	0.110447	
00:41:56	0.0143686	0.119924	
00:42:11	0.0130566	0.122153	
00:42:26	0.0161368	0.113063	
00:42:41	0.0158097	0.132435	
00:42:56	0.0147644	0.121436	
00:43:11	0.0153675	0.114428	
00:43:26	0.0135419	0.115369	
00:43:41	0.0167137	0.115973	
00:43:56	0.0128427	0.116761	
00:44:11	0.0151192	0.121633	
00:44:26	0.0132192	0.100424	
00:44:41	0.0146243	0.117921	
00:44:56	0.0110396	0.119518	
00:45:11	0.0134377	0.138101	
00:45:26	0.0133448	0.13076	
00:45:41	0.0151275	0.134224	
00:45:56	0.0129071	0.128657	
00:46:10	0.119468	0.95861	
00:46:26	0.137788	1.10039	
00:46:41	0.0692081	0.539857	
00:46:56	0.0589873	0.461321	
00:47:11	0.0569489	0.438978	
00:47:26	0.0591023	0.437382	
00:47:41	0.0540486	0.426423	
00:47:56	0.0517314	0.415809	
00:48:11	0.0533792	0.409726	
00:48:26	0.0540036	0.385106	
00:48:40	0.0520923	0.390433	
00:48:56	0.0535103	0.379117	
00:49:11	0.0491014	0.381979	
00:49:26	0.0275131	0.182044	
00:49:41	0.0106767	0.11261	
00:49:56	0.014298	0.104403	
00:50:11	0.0136591	0.106655	
00:50:26	0.0139538	0.10091	
00:50:41	0.0133695	0.106647	
00:50:56	0.0146996	0.104612	
00:51:11	0.014027	0.111127	
00:51:26	0.0114619	0.106105	
00:51:41	0.0141805	0.109344	
00:51:56	0.0146518	0.113864	
00:52:10	0.0132247	0.121224	
00:52:26	0.0163183	0.117857	
00:52:41	0.010974	0.102326	
00:52:56	0.0149803	0.113491	
00:53:11	0.0146867	0.109889	
00:53:26	0.0128758	0.110291	
00:53:41	0.0136795	0.106903	
00:53:56	0.0121365	0.119609	
00:54:11	0.0138436	0.117078	
00:54:26	0.0133304	0.120071	
00:54:41	0.0148167	0.10789	
00:54:56	0.0139806	0.129004	
00:55:11	0.0156001	0.131257	
00:55:26	0.0146448	0.121858	
00:55:41	0.0140306	0.114502	
00:55:56	0.0132111	0.120022	
00:56:11	0.0129283	0.114435	
00:56:26	0.0149991	0.134445	
00:56:41	0.0135193	0.130373	
00:56:56	0.0144174	0.121516	
00:57:11	0.0122653	0.116111	
00:57:26	0.015423	0.126061	
00:57:41	0.016782	0.152225	
00:57:56	0.0758399	0.75677	
00:58:11	0.0778854	0.766563	
00:58:26	0.0417685	0.368429	
00:58:41	0.0364532	0.357585	
00:58:56	0.0384296	0.34539	
00:59:11	0.0381686	0.336767	
00:59:26	0.0370869	0.334547	
00:59:41	0.0345669	0.319725	
00:59:56	0.0356748	0.316238	
01:00:10	0.0344325	0.324122	
01:00:26	0.0388217	0.295215	
01:00:41	0.0341514	0.317687	
01:00:56	0.0320982	0.31618	
01:01:11	0.00806595	0.0704428	
01:01:26	0.0135918	0.113278	
01:01:40	0.0110665	0.0887293	
01:01:56	0.00775628	0.10075	
01:02:11	0.00897245	0.104316	
01:02:26	0.00945169	0.0934715	
01:02:40	0.0122006	0.0920517	
01:02:56	0.0132877	0.104837	
01:03:11	0.00844661	0.0955717	
01:03:26	0.0108189	0.102744	
01:03:41	0.00996837	0.100817	
01:03:56	0.0147277	0.102031	
01:04:11	0.0104621	0.107175	
01:04:26	0.0141458	0.110276	
01:04:40	0.010112	0.103114	
01:04:56	0.0113659	0.0994895	
01:05:11	0.0115228	0.115087	
01:05:26	0.0111085	0.104654	
01:05:41	0.0129327	0.110719	
01:05:56	0.0161356	0.108029	
01:06:11	0.0128641	0.116462	
01:06:26	0.0120412	0.104494	
01:06:41	0.0146878	0.107925	
01:06:56	0.0138301	0.115874	
01:07:11	0.0137184	0.105012	
01:07:26	0.0125293	0.0987761	
01:07:41	0.0116931	0.116969	
01:07:55	0.0155459	0.112936	
01:08:11	0.011144	0.109764	
01:08:26	0.0143235	0.111426	
01:08:41	0.0132304	0.111663	
01:08:56	0.0125906	0.123927	
01:09:11	0.0160945	0.232274	
01:09:26	0.0288497	0.51036	
01:09:41	0.0299785	0.541532	
01:09:56	0.0195465	0.279122	
01:10:11	0.0206947	0.260548	
01:10:26	0.0195207	0.243006	
01:10:41	0.0181597	0.241225	
01:10:56	0.0189157	0.247002	
01:11:11	0.0210204	0.237121	
01:11:26	0.0221473	0.243818	
01:11:41	0.0164915	0.222884	
01:11:56	0.019013	0.220733	
01:12:11	0.0197422	0.223229	
01:12:26	0.0214177	0.217423	
01:12:41	0.010015	0.106182	
01:12:56	0.00823602	0.053886	
01:13:11	0.00824301	0.0749984	
01:13:26	0.00901638	0.0863784	
01:13:41	0.00760074	0.0885772	
01:13:56	0.0109702	0.0792881	
01:14:11	0.0102226	0.0792655	
01:14:26	0.0117812	0.101128	
01:14:41	0.0119977	0.0977693	
01:14:56	0.00780801	0.102405	
01:15:11	0.0130323	0.0825361	
01:15:26	0.0154182	0.0913784	
01:15:41	0.0144828	0.0985034	
01:15:56	0.0107085	0.0876346	
01:16:11	0.0109595	0.101669	
01:16:26	0.0105986	0.0990461	
01:16:41	0.00952047	0.0962497	
01:16:56	0.0122963	0.109604	
01:17:11	0.011365	0.098302	
01:17:26	0.0117538	0.105746	
01:17:41	0.0104856	0.108185	
01:17:56	0.0113657	0.11415	
01:18:11	0.0137008	0.119387	
01:18:26	0.0133416	0.104878	
01:18:41	0.0141776	0.100738	
01:18:56	0.00990624	0.112325	
01:19:11	0.0116742	0.116382	
01:19:26	0.0133285	0.107771	
01:19:41	0.0128055	0.102944	
01:19:56	0.0101428	0.110955	
01:20:11	0.0138113	0.114131	
01:20:26	0.0134888	0.116254	
01:20:41	0.0163697	0.126625	
01:20:56	0.138653	0.638849	
01:21:11	0.213213	0.956767	
01:21:26	0.158673	0.709416	
