Relative Time	Peak at 1591 cm-1	Annotations
00:23:10	0.0736218	
00:23:25	0.0722207	
00:23:40	0.0696085	
00:23:56	0.0718185	
00:24:11	0.00649908	
00:24:26	0.00351231	
00:24:39	0.00523433	
00:24:55	0.00665957	
00:25:10	0.00513083	
00:25:25	0.00469287	
00:25:40	0.00832028	
00:25:56	0.00387917	
00:26:11	0.0034121	
00:26:25	0.00266256	
00:26:40	0.0050415	
00:26:56	0.00638723	
00:27:11	0.00391239	
00:27:25	0.00145799	
00:27:40	0.00483713	
00:27:55	0.00321421	
00:28:11	0.00618825	
00:28:26	0.0613466	
00:28:41	0.0995132	
00:28:56	0.0836633	
00:29:11	0.0665819	
00:29:26	0.0680286	
00:29:41	0.065622	
00:29:56	0.0657613	
00:30:11	0.06612	
00:30:26	0.0616049	
00:30:41	0.0623241	
00:30:56	0.0674211	
00:31:11	0.0640203	
00:31:26	0.0630172	
00:31:41	0.0607202	
00:31:56	0.0123946	
00:32:11	0.00619797	
00:32:26	0.00478632	
00:32:41	0.00268113	
00:32:54	0.00771421	
00:33:11	0.00487976	
00:33:26	0.00527164	
00:33:41	0.00338803	
00:33:56	0.00716614	
00:34:11	0.00530818	
00:34:26	0.00553816	
00:34:41	0.00473888	
00:34:56	0.00417169	
00:35:11	0.00226796	
00:35:26	0.00394361	
00:35:40	0.00466122	
00:35:54	0.00332913	
00:36:10	0.023948	
00:36:26	0.0817455	
00:36:40	0.0939416	
00:36:55	0.0602226	
00:37:10	0.0612637	
00:37:25	0.0599345	
00:37:40	0.0604969	
00:37:55	0.0641296	
00:38:11	0.059933	
00:38:26	0.0596176	
00:38:41	0.0603994	
00:38:56	0.0589052	
00:39:10	0.0547157	
00:39:25	0.0525292	
00:39:41	0.00618281	
00:39:56	0.00438455	
00:40:11	0.00722251	
00:40:26	0.00450391	
00:40:41	0.00354119	
00:40:55	0.0029504	
00:41:11	0.00557418	
00:41:25	0.00818946	
00:41:40	0.00527011	
00:41:56	0.00458715	
00:42:10	0.000988162	
00:42:26	0.00736213	
00:42:41	0.0029541	
00:42:56	0.0050427	
00:43:11	0.00592495	
00:43:26	0.00557864	
00:43:41	0.00332061	
00:43:56	0.0447268	
00:44:11	0.0748369	
00:44:26	0.0668853	
00:44:41	0.0514642	
00:44:56	0.0513007	
00:45:11	0.0522412	
00:45:26	0.0536879	
00:45:41	0.0515972	
00:45:56	0.0504816	
00:46:11	0.0522943	
00:46:26	0.0528522	
00:46:41	0.0480653	
00:46:56	0.0487356	
00:47:10	0.0492467	
00:47:26	0.0398239	
00:47:41	0.00694293	
00:47:56	0.00482487	
00:48:11	0.00182048	
00:48:26	0.00242715	
00:48:41	0.005997	
00:48:56	0.00328351	
00:49:11	0.00435919	
00:49:26	0.00862289	
00:49:41	0.00724558	
00:49:56	0.00250421	
00:50:11	0.00228138	
00:50:26	0.00227366	
00:50:41	0.00644848	
00:50:55	0.0074405	
00:51:10	0.00423479	
00:51:26	0.00689111	
00:51:41	0.0184119	
00:51:56	0.058371	
00:52:11	0.0606935	
00:52:26	0.0455845	
00:52:41	0.0441576	
00:52:56	0.0406768	
00:53:11	0.0421373	
00:53:26	0.0424772	
00:53:41	0.0443681	
00:53:56	0.037606	
00:54:11	0.0388996	
00:54:26	0.0375	
00:54:40	0.0396106	
00:54:56	0.0396165	
00:55:11	0.0136646	
00:55:26	0.00168148	
00:55:41	0.00212049	
00:55:56	0.0042479	
00:56:10	0.00425502	
00:56:26	0.0080031	
00:56:40	0.00943371	
00:56:56	0.00561174	
00:57:11	0.00432274	
00:57:26	0.00535904	
00:57:41	0.00664376	
00:57:56	0.00400396	
00:58:11	0.00629621	
00:58:26	0.00228745	
00:58:41	0.00254809	
00:58:55	0.00428894	
00:59:10	0.00663625	
00:59:25	0.0214419	
00:59:40	0.048972	
00:59:55	0.0468428	
01:00:11	0.0334444	
01:00:25	0.0343725	
01:00:41	0.0339902	
01:00:55	0.0340033	
01:01:10	0.0358884	
01:01:26	0.0318508	
01:01:41	0.0340925	
01:01:55	0.0348589	
01:02:11	0.0330507	
01:02:26	0.0327385	
01:02:41	0.0352939	
01:02:55	0.00417929	
01:03:10	0.00123434	
01:03:24	0.00539338	
01:03:40	0.00502841	
01:03:56	0.00559409	
01:04:11	0.00661846	
01:04:26	0.0030839	
01:04:41	0.00279871	
01:04:56	0.00542882	
01:05:11	0.0107277	
01:05:26	0.00354526	
01:05:41	0.00265668	
01:05:56	0.00667576	
01:06:11	0.00464927	
01:06:25	0.00707671	
01:06:41	0.00132953	
01:06:56	0.00738312	
01:07:11	0.0233937	
01:07:26	0.0395031	
01:07:41	0.0320743	
01:07:56	0.0261223	
01:08:11	0.0287094	
01:08:26	0.0280005	
01:08:40	0.0284831	
01:08:56	0.0258147	
01:09:11	0.0293231	
01:09:26	0.0250531	
01:09:40	0.0259125	
01:09:55	0.0252133	
01:10:11	0.0249185	
01:10:26	0.0203909	
01:10:41	0.000488207	
01:10:56	0.00064207	
01:11:11	0.00702045	
01:11:26	0.00412489	
01:11:41	0.00689672	
01:11:56	0.00469368	
01:12:11	0.00489965	
01:12:26	0.00583072	
01:12:41	0.00657689	
01:12:56	0.00754192	
01:13:11	0.00201348	
01:13:26	0.00358548	
01:13:40	0.00469242	
01:13:56	0.00394682	
01:14:11	0.00607554	
01:14:26	0.00823841	
01:14:41	0.00604843	
01:14:56	0.0345457	
01:15:11	0.0186038	
01:15:25	0.0119053	
01:15:41	0.0104307	
01:15:56	0.00951181	
01:16:11	0.00987649	
01:16:26	0.0112753	
01:16:41	0.0130583	
01:16:56	0.00784302	
01:17:11	0.0101133	
01:17:26	0.0100329	
01:17:41	0.00886892	
01:17:56	0.00992278	
01:18:10	0.000765157	
01:18:25	0.000772897	
01:18:41	0.00411183	
01:18:56	0.00605251	
01:19:11	0.00356336	
01:19:26	0.00638223	
01:19:41	0.0037756	
01:19:56	0.00580261	
01:20:11	0.00177358	
01:20:26	0.00282794	
01:20:41	0.00885007	
01:20:56	0.00345385	
01:21:11	0.00332099	
01:21:26	0.00339563	
01:21:41	0.00488412	
01:21:55	0.00616237	
01:22:10	0.00767411	
01:22:26	0.0075139	
01:22:41	0.0278561	
01:22:56	0.118468	
01:23:11	0.120137	
01:23:26	0.0872911	
01:23:41	0.0838364	
01:23:56	0.0844437	
01:24:11	0.0802346	
01:24:26	0.0794243	
01:24:41	0.0778324	
01:24:55	0.0760044	
01:25:11	0.0730733	
01:25:26	0.0750732	
01:25:41	0.0742393	
01:25:56	0.0744605	
01:26:10	0.0144119	
01:26:25	0.00296149	
01:26:40	0.00587173	
01:26:54	0.00486195	
01:27:10	0.00843476	
01:27:26	0.00646822	
01:27:40	0.00597637	
01:27:56	0.00660953	
01:28:11	0.00699935	
01:28:26	0.00526668	
01:28:41	0.00477907	
01:28:55	0.00830283	
01:29:10	0.00573725	
01:29:26	0.00661867	
01:29:41	0.00550305	
01:29:56	0.00699374	
01:30:11	0.00658177	
01:30:26	0.0137771	
01:30:41	0.109694	
01:30:56	0.116746	
01:31:11	0.0801567	
01:31:26	0.0743591	
01:31:41	0.0782468	
01:31:56	0.0760252	
01:32:10	0.0759366	
01:32:25	0.0719054	
01:32:41	0.073418	
01:32:56	0.0762476	
01:33:10	0.0748008	
01:33:26	0.0701512	
01:33:41	0.0710177	
01:33:56	0.0704123	
01:34:11	0.0266986	
01:34:26	0.00726007	
01:34:41	0.005822	
01:34:56	0.00756209	
01:35:11	0.00705768	
01:35:26	0.00765311	
01:35:41	0.00681469	
01:35:56	0.0071585	
01:36:11	0.00743417	
01:36:25	0.00763521	
01:36:40	0.00846254	
01:36:55	0.0114254	
01:37:10	0.00831321	
01:37:25	0.00843799	
01:37:40	0.00717787	
01:37:56	0.00759664	
01:38:11	0.00636584	
01:38:26	0.00986876	
01:38:41	0.095163	
01:38:56	0.102255	
01:39:11	0.0698565	
01:39:26	0.0744034	
01:39:41	0.0655835	
01:39:56	0.0673837	
01:40:11	0.0682638	
01:40:26	0.0659777	
01:40:41	0.0633787	
01:40:56	0.065725	
01:41:11	0.0629599	
01:41:26	0.0663249	
01:41:41	0.0621633	
01:41:56	0.0625979	
01:42:11	0.0120442	
01:42:26	0.00668396	
01:42:40	0.00841053	
01:42:56	0.00586581	
01:43:10	0.00693102	
01:43:26	0.00771272	
01:43:41	0.00722178	
01:43:56	0.00573539	
01:44:11	0.00821948	
01:44:26	0.0100087	
01:44:40	0.00481248	
01:44:55	0.0110384	
01:45:10	0.00726712	
01:45:26	0.00778904	
01:45:41	0.00987661	
01:45:55	0.00762957	
01:46:10	0.0107267	
01:46:26	0.0741113	
01:46:41	0.0916154	
01:46:55	0.0630311	
01:47:10	0.0604485	
01:47:25	0.0600011	
01:47:41	0.0597832	
01:47:56	0.0597475	
01:48:11	0.0609631	
01:48:26	0.0577742	
01:48:41	0.0567991	
01:48:56	0.0563829	
01:49:11	0.0586447	
01:49:26	0.0572534	
01:49:41	0.0139691	
01:49:56	0.00911466	
01:50:10	0.00339401	
01:50:26	0.00934793	
01:50:40	0.0071765	
01:50:56	0.00734989	
01:51:10	0.00732344	
01:51:26	0.00778469	
01:51:40	0.00807585	
01:51:56	0.00839764	
01:52:11	0.00879347	
01:52:26	0.00843212	
01:52:41	0.0117705	
01:52:56	0.0102499	
01:53:11	0.00669204	
01:53:26	0.00846027	
01:53:40	0.0106488	
01:53:55	0.00882469	
01:54:10	0.0584261	
01:54:26	0.0793634	
01:54:41	0.0639084	
01:54:56	0.0559033	
01:55:11	0.0523116	
01:55:26	0.0556865	
01:55:41	0.053905	
01:55:56	0.0568951	
01:56:11	0.050046	
01:56:24	0.0512155	
01:56:41	0.049432	
01:56:56	0.0494194	
01:57:11	0.0500352	
01:57:26	0.0301299	
01:57:41	0.00623433	
01:57:56	0.00389199	
01:58:11	0.00816383	
01:58:26	0.00730775	
01:58:41	0.010398	
01:58:55	0.00444676	
01:59:10	0.0077515	
01:59:26	0.00836613	
01:59:41	0.0119294	
01:59:55	0.00995676	
02:00:11	0.00601482	
02:00:26	0.00811797	
02:00:41	0.00662938	
02:00:56	0.00954195	
02:01:11	0.00930653	
02:01:26	0.00983986	
02:01:41	0.00752079	
02:01:56	0.0415764	
02:02:11	0.0654505	
02:02:26	0.052097	
02:02:41	0.0454939	
02:02:56	0.0455635	
02:03:11	0.0407017	
02:03:26	0.0434527	
02:03:41	0.0453323	
02:03:56	0.0439283	
02:04:11	0.0430583	
02:04:26	0.0435514	
02:04:41	0.0455683	
02:04:56	0.0439683	
02:05:11	0.0312655	
02:05:26	0.00809284	
02:05:41	0.00881583	
02:05:56	0.00701527	
02:06:11	0.0105755	
02:06:26	0.00725523	
02:06:41	0.0046319	
02:06:56	0.00952926	
02:07:10	0.00875403	
02:07:25	0.00859288	
02:07:41	0.00628284	
02:07:56	0.0065738	
02:08:11	0.00654572	
02:08:26	0.00556272	
02:08:41	0.00781558	
02:08:55	0.00877099	
02:09:11	0.0118993	
02:09:26	0.0122068	
02:09:41	0.0443737	
02:09:56	0.0578259	
02:10:11	0.0248424	
02:10:25	0.0211949	
02:10:41	0.0248942	
02:10:55	0.0193231	
02:11:11	0.0226772	
02:11:25	0.0221845	
02:11:41	0.0224607	
02:11:56	0.0209634	
02:12:11	0.0195274	
02:12:26	0.0153096	
02:12:41	0.0238432	
02:12:55	0.0177309	
02:13:10	0.00527545	
02:13:25	0.00545029	
02:13:41	0.00804643	
02:13:56	0.00822101	
02:14:11	0.00859637	
02:14:25	0.00876891	
02:14:40	0.00950444	
02:14:55	0.0091049	
02:15:11	0.00749424	
02:15:26	0.00968879	
02:15:41	0.00568406	
02:15:56	0.00826906	
02:16:11	0.00706316	
02:16:26	0.00675089	
02:16:40	0.00828105	
02:16:55	0.00824282	
02:17:11	0.00415351	
02:17:26	0.00751609	
02:17:41	0.0450243	
02:17:56	0.0464072	
02:18:11	0.0202317	
02:18:26	0.018188	
02:18:41	0.0205649	
02:18:56	0.0161742	
02:19:11	0.0177167	
02:19:26	0.0181261	
02:19:41	0.0127665	
02:19:56	0.0171018	
02:20:11	0.0170559	
02:20:26	0.0196437	
02:20:40	0.0162421	
02:20:55	0.00515853	
02:21:10	0.00322126	
02:21:26	0.00724284	
02:21:40	0.00865646	
02:21:55	0.00843581	
02:22:11	0.0101234	
02:22:26	0.00862308	
02:22:41	0.00454686	
02:22:55	0.00542636	
02:23:10	0.00790358	
02:23:25	0.00878053	
02:23:41	0.00976602	
02:23:56	0.007937	
02:24:11	0.00754242	
02:24:26	0.00825588	
02:24:41	0.00797436	
02:24:56	0.00773569	
02:25:11	0.014426	
02:25:26	0.0278279	
02:25:41	0.0214147	
02:25:55	0.022389	
02:26:11	0.0230735	
02:26:26	0.023467	
02:26:41	0.0192129	
02:26:56	0.019635	
02:27:11	0.0215593	
02:27:26	0.020013	
02:27:41	0.0181442	
02:27:56	0.0215568	
02:28:11	0.0201787	
02:28:26	0.0236864	
02:28:40	0.0142922	
02:28:54	0.00678351	
02:29:10	0.00592065	
02:29:24	0.00979464	
02:29:40	0.00818449	
02:29:56	0.0094935	
02:30:11	0.00898412	
02:30:25	0.0105991	
02:30:41	0.00947365	
02:30:56	0.0126626	
02:31:10	0.00697435	
02:31:25	0.00713995	
02:31:41	0.0087748	
02:31:56	0.00875664	
02:32:11	0.00663013	
02:32:26	0.00836349	
02:32:41	0.00872526	
02:32:56	0.00838655	
02:33:10	0.00649773	
02:33:26	0.137592	
02:33:41	0.146215	
02:33:56	0.0963214	
02:34:11	0.0970361	
02:34:26	0.0972882	
02:34:41	0.0972685	
02:34:56	0.0958543	
02:35:11	0.0971176	
02:35:26	0.0953989	
02:35:41	0.0969087	
02:35:56	0.093464	
02:36:11	0.0932423	
02:36:25	0.0919422	
02:36:41	0.0189869	
02:36:56	0.0091358	
02:37:11	0.00986996	
02:37:26	0.00857042	
02:37:41	0.00774398	
02:37:55	0.0147205	
02:38:11	0.00986324	
02:38:26	0.00913652	
02:38:40	0.011397	
02:38:55	0.009702	
02:39:11	0.0110535	
02:39:26	0.0111595	
02:39:41	0.0127734	
02:39:56	0.011402	
02:40:11	0.0103597	
02:40:26	0.010605	
02:40:41	0.0109289	
02:40:56	0.0123076	
02:41:10	0.115798	
02:41:26	0.136034	
02:41:41	0.0902926	
02:41:56	0.0908934	
02:42:10	0.0912019	
02:42:26	0.0880305	
02:42:41	0.0889175	
02:42:55	0.0864425	
02:43:11	0.0861932	
02:43:24	0.0901271	
02:43:41	0.0846938	
02:43:56	0.0831024	
02:44:11	0.0808721	
02:44:24	0.0647272	
02:44:40	0.0110125	
02:44:56	0.0106501	
02:45:11	0.0148405	
02:45:26	0.0106383	
02:45:41	0.00807372	
02:45:56	0.0110584	
02:46:11	0.0103832	
02:46:26	0.00956015	
02:46:41	0.00969328	
02:46:56	0.0110924	
02:47:11	0.00966724	
02:47:26	0.0110353	
02:47:41	0.0144693	
02:47:56	0.00859458	
02:48:10	0.00794517	
02:48:25	0.0109866	
02:48:41	0.0278061	
02:48:56	0.114169	
02:49:11	0.118632	
02:49:26	0.0819355	
02:49:40	0.0786596	
02:49:56	0.0823204	
02:50:11	0.0772107	
02:50:26	0.0828538	
02:50:41	0.0793548	
02:50:56	0.0794477	
02:51:11	0.0779466	
02:51:26	0.0777142	
02:51:41	0.0756152	
02:51:55	0.0757253	
02:52:10	0.0396814	
02:52:25	0.00852895	
02:52:41	0.0126895	
02:52:56	0.0125506	
02:53:10	0.0076119	
02:53:25	0.00711053	
02:53:39	0.00749307	
02:53:55	0.0071456	
02:54:11	0.00934197	
02:54:25	0.00908099	
02:54:41	0.00866909	
02:54:56	0.0111408	
02:55:11	0.00950185	
02:55:26	0.0111317	
02:55:41	0.00748701	
02:55:56	0.0114074	
02:56:10	0.0114605	
02:56:25	0.0102421	
02:56:40	0.0155931	
02:56:56	0.0959016	
02:57:10	0.103751	
02:57:25	0.0760931	
02:57:40	0.0687588	
02:57:55	0.0733571	
02:58:11	0.0691204	
02:58:26	0.0695618	
02:58:41	0.0683412	
02:58:56	0.0695671	
02:59:11	0.0694701	
02:59:26	0.0677762	
02:59:41	0.0679791	
02:59:56	0.0676068	
03:00:11	0.03758	
03:00:26	0.0121495	
03:00:41	0.00975778	
03:00:56	0.00794205	
03:01:11	0.0114342	
03:01:26	0.0109605	
03:01:41	0.00813135	
03:01:56	0.0114298	
03:02:11	0.00918175	
03:02:26	0.00856341	
03:02:41	0.0105672	
03:02:56	0.011618	
03:03:11	0.0105052	
03:03:26	0.00991104	
03:03:41	0.0132885	
03:03:56	0.0127106	
03:04:11	0.0134144	
03:04:25	0.00869322	
03:04:41	0.0112145	
03:04:56	0.0716528	
03:05:11	0.0905494	
03:05:26	0.0655895	
03:05:41	0.0636667	
03:05:56	0.0612614	
03:06:11	0.0618438	
03:06:25	0.0612803	
03:06:41	0.0597954	
03:06:56	0.0590924	
03:07:11	0.0588933	
03:07:26	0.0643199	
03:07:41	0.0584555	
03:07:56	0.0566707	
03:08:11	0.0139334	
03:08:26	0.00864558	
03:08:41	0.00805921	
03:08:54	0.00939204	
03:09:10	0.0126325	
03:09:26	0.0130266	
03:09:41	0.00682736	
03:09:56	0.0116065	
03:10:11	0.014249	
03:10:26	0.0110108	
03:10:41	0.0119611	
03:10:56	0.00960368	
