Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1
00:39:56	0.0134273	0.075074
00:40:11	0.0137705	0.0732584
00:40:26	0.0148209	0.0923873
00:40:41	0.0144707	0.0796634
00:40:56	0.0141884	0.0870547
00:41:11	0.0157228	0.0911387
00:41:26	0.0126126	0.089696
00:41:41	0.0131616	0.0847826
00:41:56	0.0139524	0.0870534
00:42:11	0.011208	0.0946293
00:42:26	0.0140788	0.0968946
00:42:41	0.0162648	0.0895178
00:42:56	0.0141364	0.0911857
00:43:11	0.0130211	0.0885756
00:43:25	0.0153567	0.0918824
00:43:41	0.0169523	0.0987077
00:43:56	0.0170184	0.0977544
00:44:11	0.0136981	0.113068
00:44:26	0.0147767	0.0994928
00:44:42	0.0138377	0.102837
00:44:57	0.0161493	0.085704
00:45:11	0.0140093	0.0926527
00:45:26	0.0155449	0.104274
00:45:41	0.0492358	0.272445
00:45:56	0.215175	1.32453
00:46:11	0.193271	1.15679
00:46:26	0.10091	0.592493
00:46:41	0.0948195	0.579783
00:46:56	0.0954443	0.549097
00:47:11	0.0895659	0.51675
00:47:26	0.0858408	0.509944
00:47:41	0.0882001	0.501817
00:47:56	0.0868875	0.472663
00:48:11	0.0810785	0.47633
00:48:26	0.0837702	0.473643
00:48:41	0.0815108	0.452298
00:48:56	0.0846385	0.446672
00:49:11	0.0591977	0.27184
00:49:26	0.0199493	0.081802
00:49:41	0.0138747	0.100985
00:49:56	0.0175266	0.107342
00:50:11	0.0138651	0.0972036
00:50:26	0.015302	0.0962418
00:50:41	0.0166328	0.0963029
00:50:56	0.0157554	0.0934455
00:51:12	0.014869	0.0951587
00:51:26	0.0171555	0.0832515
00:51:41	0.0151074	0.0851945
00:51:56	0.0138677	0.0832475
00:52:11	0.0177163	0.085
00:52:26	0.01536	0.0869084
00:52:41	0.0151876	0.0878239
00:52:56	0.0148995	0.0940285
00:53:11	0.0168978	0.0918781
00:53:26	0.0161122	0.083065
00:53:41	0.017702	0.103245
00:53:56	0.018846	0.104483
00:54:10	0.018945	0.106993
00:54:26	0.0135561	0.0925327
00:54:41	0.0158209	0.094262
00:54:56	0.0163656	0.0924945
00:55:11	0.0172304	0.0998887
00:55:26	0.013681	0.113273
00:55:40	0.0176173	0.102153
00:55:56	0.0182597	0.101031
00:56:11	0.0142169	0.102023
00:56:26	0.015977	0.105565
00:56:41	0.0164921	0.11905
00:56:56	0.0193439	0.113979
00:57:11	0.102965	0.575601
00:57:26	0.222183	1.36568
00:57:41	0.10277	0.615441
00:57:56	0.102581	0.58032
00:58:11	0.0939072	0.560692
00:58:25	0.0976702	0.540168
00:58:41	0.0928169	0.513379
00:58:56	0.0903911	0.522247
00:59:11	0.0862837	0.493657
00:59:26	0.0865329	0.487063
00:59:41	0.0849669	0.455912
00:59:56	0.0815227	0.451757
01:00:11	0.0845656	0.452995
01:00:26	0.0928085	0.490329
01:00:41	0.0302011	0.120698
01:00:56	0.0162491	0.102473
01:01:11	0.0132702	0.0988165
01:01:26	0.0160077	0.092105
01:01:41	0.0159683	0.100588
01:01:56	0.0172147	0.0933005
01:02:11	0.0159296	0.0985708
01:02:26	0.0154111	0.0967038
01:02:41	0.0174435	0.112655
01:02:56	0.0160355	0.088459
01:03:11	0.0168294	0.0954061
01:03:26	0.0139118	0.0998523
01:03:41	0.0147407	0.0900563
01:03:56	0.0176509	0.0899392
01:04:10	0.0168847	0.100667
01:04:26	0.0162704	0.100496
01:04:41	0.0181771	0.0925825
01:04:56	0.0171656	0.0996437
01:05:11	0.0167584	0.103382
01:05:26	0.0153573	0.102435
01:05:41	0.0190619	0.0999707
01:05:56	0.0198338	0.104431
01:06:11	0.0199931	0.102006
01:06:26	0.0176728	0.101771
01:06:41	0.0171393	0.119285
01:06:56	0.0233851	0.122815
01:07:11	0.0179784	0.116349
01:07:26	0.0175594	0.118757
01:07:41	0.0208817	0.11726
01:07:56	0.0176108	0.124661
01:08:11	0.0185368	0.125244
01:08:26	0.0187795	0.128104
01:08:41	0.208282	1.30022
01:08:56	0.160716	0.97508
01:09:11	0.0988451	0.595288
01:09:26	0.0995419	0.570117
01:09:41	0.0948146	0.549579
01:09:56	0.0897972	0.526568
01:10:11	0.0888514	0.508631
01:10:26	0.0871226	0.49526
01:10:41	0.0833536	0.47722
01:10:56	0.0881236	0.465268
01:11:11	0.0838709	0.455241
01:11:26	0.0838914	0.449793
01:11:41	0.0838536	0.453608
01:11:56	0.0404175	0.195798
01:12:11	0.018039	0.105723
01:12:26	0.0172834	0.0932275
