Relative Time	Peak at 829 cm-1	Peak at 1216 cm-1	Peak at 1714 cm-1	Peak at 1753 cm-1
03:56:25	-0.00139389	0.00190734	0.0382191	0.0879079
03:56:55	-0.0026873	-0.012131	0.0349272	0.0843863
03:57:25	-0.00649591	-0.016695	0.0381787	0.0787826
03:57:56	-0.00117621	-0.0205016	0.035245	0.0840166
03:58:25	-0.00624922	-0.0192274	0.0342282	0.0820856
03:58:56	0.00280109	0.00648595	0.0294107	0.098646
03:59:26	0.0073701	0.115428	0.0162703	0.150189
03:59:55	0.0154851	0.201831	0.0206089	0.212699
04:00:25	0.0102575	0.150093	0.029015	0.166733
04:00:55	0.00134073	0.0677264	0.0278177	0.120938
04:01:25	-0.00127272	0.0164118	0.0307333	0.0929374
04:01:56	-0.00396521	-0.00734183	0.0312113	0.0711329
04:02:25	-0.0034497	-0.0122635	0.0354306	0.0640922
04:02:56	-0.00314766	-0.0172105	0.0370099	0.0740763
04:03:26	-0.001587	-0.0189915	0.0348978	0.0744706
04:03:56	-0.00297076	-0.0212904	0.0357912	0.0776915
04:04:26	-0.00327974	-0.0198265	0.0383635	0.0732609
04:04:56	-0.00284197	0.00466958	0.043745	0.0910857
04:05:26	0.0203352	0.451809	0.177172	0.442502
04:05:56	0.140386	1.72576	0.742055	1.31881
04:06:26	0.176107	1.75176	0.895492	1.26295
04:06:56	0.105307	1.03645	0.563448	0.76941
04:07:26	0.0439002	0.478489	0.286454	0.386862
04:07:56	0.0215055	0.23492	0.163811	0.253322
04:08:26	0.0100622	0.126199	0.104921	0.177624
04:08:56	0.00125039	0.0084824	0.0515939	0.0888401
04:09:26	-0.00537236	-0.00990506	0.0409655	0.0814847
04:09:56	0.00135585	-0.014126	0.0355305	0.0775827
04:10:26	-0.00280311	-0.0187093	0.0390964	0.0737863
04:10:56	0.0011231	0.0349371	0.0178722	0.0987878
04:11:26	0.0215456	0.550746	0.0425818	0.486674
04:11:56	0.113477	1.57624	0.425048	1.16437
04:12:26	0.121997	1.41917	0.531776	1.01212
04:12:55	0.071526	0.821863	0.3429	0.616581
04:13:26	0.033369	0.394433	0.173763	0.326451
04:13:56	0.01284	0.188	0.0977952	0.209322
04:14:25	0.00858045	0.104691	0.0673578	0.160937
04:14:55	-0.00437639	0.0201776	0.0395887	0.100315
04:15:25	-0.00076074	-0.00982979	0.0300479	0.0678506
04:15:56	-0.00307695	-0.0125037	0.0360704	0.0823125
04:16:25	-0.000579979	-0.0126156	0.0299161	0.0682079
04:16:56	-0.00399829	0.0261892	0.0178972	0.106604
04:17:25	0.0134492	0.437699	0.0290579	0.399393
04:17:55	0.0981272	1.36341	0.343949	1.01187
04:18:26	0.109103	1.28049	0.461433	0.902187
04:18:56	0.0645711	0.731727	0.289829	0.537542
04:19:26	0.0253685	0.340056	0.148405	0.29328
04:19:55	0.00847184	0.168039	0.089616	0.198938
04:20:26	0.00603586	0.0950214	0.0578571	0.143136
04:20:55	-0.00180342	0.0110714	0.032624	0.0797547
04:21:25	-0.0030453	-0.0124266	0.0340949	0.0662675
04:21:56	-0.00357701	-0.016143	0.0306859	0.0633511
04:22:26	-0.00510662	-0.015251	0.0280178	0.0667916
04:22:56	-0.00214732	-0.00344485	0.0201571	0.0782207
04:23:26	0.00415206	0.198453	0.00341116	0.218501
04:23:56	0.0572957	0.960489	0.177095	0.742217
04:24:26	0.103871	1.22155	0.399999	0.877878
04:24:56	0.0668021	0.801847	0.290775	0.600759
04:25:26	0.0295017	0.372535	0.14499	0.314678
04:25:56	0.00791441	0.174915	0.0825688	0.192174
04:26:26	0.00529849	0.0999317	0.0516833	0.134141
04:26:56	-0.00599792	0.0173851	0.0330756	0.0756409
04:27:26	-0.00628406	-0.0107127	0.0305287	0.0718065
04:27:55	-0.00287999	-0.013429	0.0290936	0.0546271
04:28:26	-0.00345463	-0.0122745	0.0357173	0.0627692
04:28:56	0.000592153	3.52354e-05	0.0261738	0.0796371
04:29:26	0.00487973	0.177801	0.00112613	0.204205
04:29:54	0.0503036	0.794367	0.118211	0.627772
04:30:26	0.0870372	1.0319	0.31913	0.737492
04:30:56	0.0552953	0.681479	0.228633	0.50444
04:31:25	0.0209011	0.303054	0.114158	0.269003
04:31:55	0.00723706	0.151437	0.0649962	0.162172
04:32:25	0.00313435	0.0806166	0.0485209	0.129713
04:32:55	-0.00187727	0.00557447	0.0306667	0.0873618
04:33:25	-0.00212139	-0.0150435	0.0303026	0.0631472
04:33:56	-0.00312621	-0.0137501	0.0288382	0.0646871
04:34:26	-0.00230071	-0.0189008	0.0274034	0.0741088
04:34:56	-0.0054651	-0.00652223	0.0220004	0.0619325
04:35:26	0.00271811	0.129871	-0.00449856	0.180731
04:35:55	0.0389145	0.634242	0.0681169	0.505419
04:36:25	0.0719699	0.855148	0.228871	0.623415
04:36:55	0.0478477	0.58847	0.179823	0.43975
04:37:25	0.018555	0.255164	0.0862738	0.227596
04:37:55	0.00819107	0.128779	0.0551492	0.157892
04:38:26	0.00553158	0.068027	0.0361703	0.115449
04:38:55	-0.000131389	0.000726738	0.0254303	0.0776308
04:39:26	-0.00293724	-0.0106919	0.0280275	0.0680112
04:39:55	-0.00278971	-0.0151258	0.0313911	0.0672638
04:40:26	-0.00148232	-0.0133346	0.0305318	0.0744413
04:40:56	-0.00212214	0.00814287	0.018255	0.0831325
04:41:26	0.00834404	0.187392	-0.0170737	0.197125
04:41:56	0.0473753	0.610273	0.0703474	0.468143
04:42:26	0.0514858	0.604497	0.147097	0.448076
04:42:56	0.0288634	0.382115	0.0989631	0.306648
04:43:26	0.0102985	0.172994	0.0527463	0.169743
04:43:56	0.00384931	0.0981837	0.041246	0.123862
04:44:26	0.000503784	0.0363351	0.0303094	0.0970993
04:44:56	-0.00469137	-0.00750512	0.0261811	0.0706196
04:45:26	-0.00231697	-0.0116509	0.0275871	0.0690811
04:45:56	-0.00218854	-0.0158476	0.0265125	0.0690004
04:46:26	-0.00153662	-0.0156556	0.0262439	0.0531345
04:46:56	-0.00230755	-0.00113131	0.0198059	0.0651877
04:47:26	0.00585221	0.140249	-0.0269716	0.162777
04:47:56	0.030444	0.425093	-0.00215773	0.333984
04:48:26	0.0378008	0.430495	0.0653846	0.326419
04:48:56	0.0192406	0.283869	0.0488673	0.247969
04:49:26	0.00889161	0.138331	0.0307114	0.155698
04:49:56	-0.000166397	0.0779888	0.0243387	0.109987
04:50:25	0.00109945	0.0206297	0.0250217	0.0774368
04:50:56	-0.000547004	-0.007439	0.0264161	0.0716182
04:51:25	-0.00374524	-0.0117043	0.0295532	0.0500196
04:51:56	-0.00425817	-0.0175963	0.0286887	0.0646944
04:52:26	-0.00337486	-0.0151701	0.025933	0.0615428
04:52:55	-0.00302641	-0.000344667	0.0155962	0.0683526
04:53:25	0.00109689	0.107405	-0.0324777	0.129857
04:53:55	0.0192818	0.281444	-0.0515655	0.227084
04:54:25	0.0224144	0.277081	-0.00350526	0.213146
04:54:56	0.0127203	0.198911	0.00788743	0.180362
04:55:25	0.00206481	0.100295	0.0095035	0.119306
04:55:56	0.00301951	0.0520989	0.0166626	0.100512
04:56:26	-0.00366177	0.00163776	0.0235586	0.0567884
04:56:56	-0.00267602	-0.00968486	0.0266251	0.0591269
04:57:26	-0.00576968	-0.015492	0.0301665	0.0679493
04:57:56	-0.00586034	-0.0154119	0.0290735	0.0641646
04:58:26	-0.00554052	-0.0133867	0.0280935	0.0732331
04:58:56	-0.00346914	0.00539675	0.017647	0.0771187
04:59:26	0.0017275	0.099125	-0.0372638	0.118782
04:59:56	0.00990425	0.188957	-0.0706112	0.150297
05:00:26	0.00949472	0.159801	-0.027567	0.141843
05:00:56	0.00460805	0.101691	-0.00677734	0.11008
05:01:26	0.00136694	0.0495779	0.00790951	0.0922315
05:01:56	-0.00226604	0.00413866	0.0160953	0.068582
05:02:26	-0.0036523	-0.0080894	0.0200755	0.0666004
05:02:56	-0.0026634	-0.0125135	0.0249406	0.059503
05:03:25	-0.00432943	-0.0153735	0.0255716	0.0645186
05:03:56	-0.00273143	-0.0169251	0.0316157	0.0630014
05:04:26	-0.00409001	-0.0146572	0.0265775	0.0699295
05:04:56	-0.00243243	-0.00909609	0.0333299	0.0699161
05:05:26	0.0181946	0.259642	0.143178	0.267355
05:05:55	0.203995	1.6774	1.01519	1.13479
05:06:25	0.38401	2.54626	1.84752	1.52034
05:06:56	0.297287	1.94352	1.46613	1.16602
05:07:25	0.222341	1.44315	1.10447	0.884351
05:07:56	0.138235	0.912769	0.705575	0.571955
05:08:25	0.0776885	0.531846	0.421435	0.36459
05:08:55	0.0428306	0.294009	0.24679	0.243876
05:09:25	0.0161408	0.150883	0.146683	0.160363
05:09:55	0.00132718	0.0154347	0.0527864	0.0761707
05:10:25	-0.00410833	-0.00903719	0.0347121	0.0780802
05:10:55	-0.00392557	-0.00890216	0.0374437	0.0693682
05:11:26	0.00228792	0.0880876	0.0223697	0.130622
05:11:56	0.0920676	0.938569	0.368429	0.635539
05:12:26	0.311789	2.13497	1.36825	1.26515
05:12:56	0.284941	1.82967	1.31895	1.08491
05:13:26	0.216444	1.40424	1.03044	0.82553
05:13:56	0.133846	0.91931	0.6822	0.554406
05:14:26	0.0785959	0.564268	0.415087	0.373494
05:14:56	0.0447035	0.319184	0.245274	0.253445
05:15:26	0.0224516	0.178474	0.146697	0.174232
05:15:56	0.0121807	0.0791968	0.0763712	0.102522
05:16:26	-0.000724507	-0.00172971	0.0381058	0.0657883
05:16:56	-0.000142984	-0.0122683	0.0285559	0.0660393
05:17:26	-0.00254797	-0.00527649	0.0240112	0.062483
05:17:56	0.0113375	0.184009	0.0421673	0.178772
05:18:26	0.148677	1.25709	0.612381	0.785334
05:18:55	0.309539	1.96292	1.38534	1.12302
05:19:26	0.242558	1.52109	1.13648	0.869543
05:19:56	0.180857	1.12907	0.860145	0.660933
05:20:26	0.109452	0.725834	0.548569	0.451679
05:20:56	0.0623907	0.432274	0.32797	0.305585
05:21:25	0.031524	0.242092	0.188027	0.187628
05:21:55	0.0134719	0.129852	0.117452	0.123777
05:22:26	0.00250388	0.0272392	0.0506225	0.0871599
05:22:55	-0.00138506	-0.00996874	0.0313103	0.0520221
05:23:25	-0.00249083	-0.00585978	0.0217985	0.0666271
05:23:55	0.00454108	0.108678	0.0246949	0.12188
05:24:25	0.111032	0.935401	0.439527	0.582187
05:24:56	0.285351	1.78656	1.26282	1.00093
05:25:26	0.237429	1.41381	1.08538	0.787089
05:25:56	0.164428	1.00992	0.786227	0.577825
05:26:26	0.108869	0.683733	0.535048	0.409513
05:26:56	0.0617923	0.405574	0.319279	0.274759
05:27:26	0.0330099	0.22435	0.184907	0.168538
05:27:56	0.0143337	0.122253	0.115447	0.127602
05:28:26	0.00139768	0.0250218	0.0478447	0.0889376
05:28:56	-0.00206727	-0.00772316	0.0314346	0.0692649
05:29:26	-0.00474668	-0.0121148	0.0232575	0.0660663
05:29:56	0.000973969	0.0326459	0.020034	0.0849309
05:30:26	0.0587789	0.516646	0.230526	0.333837
05:30:56	0.242612	1.53651	1.04317	0.845042
05:31:26	0.242882	1.39928	1.0949	0.750181
05:31:56	0.151025	0.919099	0.734732	0.516063
05:32:26	0.0923074	0.566952	0.45652	0.328913
05:32:56	0.0456677	0.297253	0.239573	0.225843
05:33:26	0.0195083	0.157476	0.139413	0.13722
05:33:55	0.0130946	0.0837264	0.0871805	0.112928
05:34:26	-0.00320691	0.00677932	0.0315159	0.0628374
05:34:55	-0.00178451	-0.0103252	0.0277836	0.0620347
05:35:26	-0.00132033	-0.0149352	0.0279758	0.0650695
05:35:55	-0.00210419	0.0054951	0.0226945	0.0715806
05:36:26	0.032299	0.30237	0.128378	0.219012
05:36:55	0.196902	1.21113	0.807934	0.647305
05:37:25	0.242539	1.32417	1.07061	0.687835
05:37:55	0.156563	0.877403	0.731284	0.473579
05:38:25	0.0813095	0.46625	0.392671	0.281712
05:38:56	0.0357485	0.214812	0.190035	0.162888
05:39:25	0.0162166	0.118611	0.114881	0.121796
05:39:56	0.00663332	0.0541397	0.0664128	0.090025
05:40:26	-0.00263671	-0.00367718	0.0332006	0.0585332
05:40:55	-0.00314464	-0.0133645	0.0274973	0.0652952
05:41:26	-0.00221881	-0.0112606	0.0270377	0.0672923
05:41:56	0.000685367	0.0557252	0.0293757	0.0904145
05:42:26	0.0873841	0.582836	0.350733	0.331668
05:42:56	0.232022	1.24592	1.00156	0.611085
05:43:26	0.193	0.991206	0.854498	0.497413
05:43:56	0.099898	0.547509	0.477231	0.297816
05:44:26	0.045995	0.254065	0.229478	0.170443
05:44:56	0.0198568	0.128035	0.129575	0.125436
05:45:26	0.00979101	0.0707666	0.0778945	0.0859013
05:45:56	0.00158879	0.00395765	0.0367655	0.0662879
05:46:26	-0.00310943	-0.0122614	0.0301204	0.0618519
05:46:56	-0.00484251	-0.0155894	0.0306096	0.065663
05:47:26	-0.000678782	-0.0164315	0.02898	0.0619451
05:47:56	-0.00237627	-0.00311414	0.0212584	0.0631931
05:48:26	0.0239316	0.161043	0.0962696	0.138881
05:48:55	0.156497	0.816166	0.636115	0.387004
05:49:25	0.215101	1.0281	0.926981	0.463594
05:49:55	0.131842	0.656124	0.605102	0.314001
05:50:26	0.0564737	0.312934	0.294365	0.19225
05:50:56	0.0263028	0.147259	0.149589	0.123317
05:51:26	0.0137481	0.078069	0.0953222	0.0874587
05:51:55	0.00143955	0.0180409	0.046723	0.0788191
05:52:26	-0.000115408	-0.00797094	0.0283469	0.0579935
05:52:54	-0.00189731	-0.012103	0.0286883	0.0569622
05:53:26	-0.00413567	-0.0149773	0.0258534	0.0707603
05:53:56	-0.00441488	-0.00232412	0.0252748	0.0653896
05:54:26	0.0297126	0.166011	0.120748	0.102199
05:54:56	0.161691	0.743039	0.678861	0.300975
05:55:26	0.190362	0.826495	0.834095	0.352921
05:55:56	0.108873	0.500841	0.504713	0.245746
05:56:26	0.0489312	0.224587	0.240495	0.138922
05:56:56	0.0233429	0.10962	0.132842	0.112008
05:57:26	0.0142726	0.0608725	0.0821167	0.0897576
05:57:56	0.00043491	0.00433267	0.0356306	0.0629601
05:58:26	-0.00297323	-0.0143412	0.0273876	0.0817487
05:58:56	-0.00669836	-0.0158525	0.0274581	0.0637121
05:59:26	-0.00223313	-0.0166481	0.0244557	0.0610596
05:59:56	-0.00186947	-0.0132752	0.0255218	0.061658
06:00:26	0.00399301	0.0539139	0.0453628	0.0818881
06:00:56	0.108685	0.414825	0.433005	0.15458
06:01:26	0.193057	0.724517	0.80995	0.245294
06:01:56	0.1324	0.515484	0.579575	0.192375
06:02:26	0.052966	0.232408	0.263399	0.12736
06:02:56	0.0244015	0.111744	0.136111	0.0856499
06:03:25	0.00876135	0.0577557	0.0826741	0.0744268
06:03:56	-0.00363266	0.0054343	0.0388946	0.0526473
06:04:26	-0.00119958	-0.00982509	0.0266946	0.0794149
06:04:55	-0.0028518	-0.0119386	0.0293584	0.0670342
06:05:25	-0.0028288	-0.0178395	0.0321923	0.0569901
06:05:56	-0.00323322	-0.016641	0.0231922	0.0581908
06:06:26	-0.00135259	-0.00299269	0.029915	0.0776972
06:06:56	0.00554095	0.410184	0.0898899	0.42969
06:07:25	0.100053	2.4179	0.557947	1.97783
06:07:55	0.189577	3.38195	0.986324	2.63471
06:08:25	0.153988	2.6342	0.812781	2.06323
06:08:55	0.112589	1.89747	0.612653	1.50457
06:09:26	0.0681873	1.19918	0.387629	0.988617
06:09:56	0.0354727	0.700821	0.234725	0.595683
06:10:26	0.0150199	0.393219	0.149945	0.38422
06:10:56	0.0106452	0.205359	0.0976316	0.240001
06:11:26	-0.000111589	0.0289634	0.0421502	0.0928803
06:11:56	-0.00318676	-0.00213737	0.0351358	0.0731918
06:12:26	-0.00399904	-0.00869033	0.0310204	0.0641354
06:12:56	-0.0018662	0.0968717	0.00691157	0.152814
06:13:26	0.0225261	1.19336	0.0383006	1.03469
06:13:56	0.101196	2.9933	0.394054	2.40435
06:14:26	0.10688	2.63506	0.482146	2.07359
06:14:56	0.0890394	2.03806	0.414343	1.60825
06:15:26	0.056232	1.33677	0.289747	1.08148
06:15:56	0.0310887	0.844268	0.183336	0.709143
06:16:26	0.0157486	0.481511	0.110574	0.414887
06:16:55	0.00826797	0.272274	0.070132	0.279088
06:17:26	0.00490074	0.141096	0.049383	0.178721
06:17:56	-0.00133556	0.0131724	0.0277104	0.0927791
06:18:25	-0.000378881	-0.00372344	0.0237981	0.0602325
06:18:56	-0.000239519	0.0305098	0.0131881	0.101224
06:19:26	0.00993648	0.721179	0.00258965	0.669834
06:19:55	0.070929	2.56636	0.253083	2.08536
06:20:26	0.0996957	2.62975	0.423304	2.08115
06:20:55	0.0826586	2.06463	0.372145	1.63581
06:21:26	0.0544204	1.40733	0.266849	1.1327
06:21:56	0.0294472	0.891856	0.173287	0.741501
06:22:25	0.0123331	0.524021	0.104323	0.452673
06:22:55	0.00630219	0.294539	0.0649507	0.297879
06:23:26	0.000581129	0.160069	0.044768	0.195262
06:23:56	-0.000398674	0.024932	0.0274836	0.104513
06:24:26	-0.00218863	-0.00591278	0.0296144	0.0714045
06:24:56	-0.00403098	-0.005503	0.0265281	0.080921
06:25:26	-0.00223037	0.176985	-0.00605039	0.214945
06:25:56	0.0278969	1.46391	0.0536835	1.24888
06:26:26	0.0853516	2.68464	0.326939	2.1611
06:26:56	0.0740706	2.13207	0.329163	1.69937
06:27:26	0.0552222	1.57286	0.262135	1.26928
06:27:56	0.0332012	1.04613	0.178715	0.857757
06:28:26	0.0157506	0.62552	0.106764	0.553636
06:28:56	0.00731884	0.349238	0.0677399	0.339024
06:29:26	0.00306885	0.198109	0.0457828	0.235289
06:29:56	-0.0016378	0.0663945	0.0263007	0.132716
06:30:26	0.000572318	-0.00685901	0.0249848	0.0645752
06:30:56	-0.00237178	-0.0107959	0.0244148	0.0701617
06:31:26	-0.00248942	0.021541	0.0151261	0.102458
06:31:54	0.00441876	0.554648	-0.014217	0.536113
06:32:25	0.0531564	2.2068	0.147739	1.83237
06:32:55	0.0750126	2.27739	0.281772	1.84105
06:33:25	0.0536632	1.62444	0.22954	1.3195
06:33:56	0.0359658	1.1502	0.167591	0.963063
06:34:25	0.0224661	0.731472	0.109733	0.629438
06:34:55	0.00765316	0.41388	0.0656099	0.38577
06:35:25	0.00262489	0.233348	0.0452417	0.253312
06:35:55	0.000573336	0.109185	0.033632	0.156975
06:36:26	-0.00309647	0.00585883	0.0226915	0.0844748
06:36:56	-0.00112349	-0.00952066	0.0250269	0.0839941
06:37:25	0.00256462	-0.0121042	0.0238073	0.0679227
06:37:56	-0.00313879	0.0851285	0.00177352	0.14818
06:38:25	0.0125546	0.978537	-0.0162936	0.874404
06:38:56	0.0601147	2.28601	0.160879	1.89102
06:39:26	0.0548932	1.89823	0.202367	1.57126
06:39:56	0.0309502	1.1967	0.143	0.992403
06:40:26	0.0200895	0.635921	0.0833565	0.568097
06:40:56	0.00380704	0.304232	0.0506442	0.305371
06:41:26	0.000288173	0.174588	0.0356976	0.207773
06:41:56	-0.00187072	0.0793228	0.0281242	0.134614
06:42:26	-0.00156981	-0.00114972	0.0232752	0.0794065
06:42:56	-0.00515956	-0.0132108	0.0262388	0.0607035
06:43:26	-0.00234093	-0.0150572	0.0246962	0.0725015
06:43:56	-0.00502618	-0.00721871	0.020096	0.0648599
06:44:26	-0.00303348	0.210867	-0.0150994	0.251599
06:44:56	0.0150352	1.3501	-0.0200844	1.18996
06:45:26	0.050071	2.07925	0.129696	1.72493
06:45:56	0.0384806	1.49775	0.129862	1.27384
06:46:26	0.0208152	0.815941	0.0762402	0.720075
06:46:56	0.00539402	0.376458	0.0474147	0.383676
06:47:25	0.00135358	0.199341	0.0333892	0.229013
06:47:56	0.000271684	0.113352	0.023196	0.169135
06:48:26	-0.00402123	0.010755	0.0231896	0.0927921
06:48:56	-0.00259063	-0.0111871	0.0209051	0.0626755
06:49:26	-0.00469113	-0.0158811	0.0220959	0.0668811
06:49:55	7.84521e-05	-0.0180789	0.022879	0.0752231
06:50:25	0.000117529	-0.00525601	0.0213897	0.0719429
06:50:56	-0.00253176	0.285235	-0.0288745	0.308343
06:51:26	0.0149115	1.44866	-0.0394869	1.27558
06:51:56	0.0309554	1.82506	0.0619222	1.56652
06:52:25	0.0208386	1.22997	0.0628266	1.07651
06:52:55	0.00917555	0.606772	0.0357798	0.555045
06:53:25	0.00222701	0.284319	0.025883	0.3106
06:53:56	-0.000310072	0.156764	0.0273514	0.205528
06:54:25	-0.00390719	0.0755109	0.0219412	0.137934
06:54:56	-0.00494931	-0.00244382	0.0211714	0.0755993
06:55:26	-0.00236949	-0.0153724	0.0214075	0.0790019
06:55:56	-0.00495042	-0.0163801	0.0233404	0.0743981
06:56:26	-0.00722136	-0.0121966	0.0210783	0.0789029
06:56:56	-0.000718483	0.151131	-0.0106617	0.209804
06:57:26	0.00309916	1.06046	-0.0851834	0.98097
06:57:56	0.0168488	1.6838	-0.0341833	1.48215
06:58:26	0.0150913	1.21917	0.00426567	1.08341
06:58:56	0.00465002	0.59558	0.00747504	0.56741
06:59:26	0.00298405	0.27884	0.0161531	0.31836
06:59:56	-0.00288486	0.156862	0.0169884	0.20762
07:00:26	0.000906805	0.0722861	0.0158676	0.150132
07:00:56	-0.00723612	-0.000393338	0.0209857	0.0693066
07:01:25	0.000143549	-0.0146774	0.025164	0.0619772
07:01:56	-0.00299273	-0.0171982	0.0265576	0.0778924
07:02:26	-0.00362307	-0.0120238	0.0228056	0.0621592
07:02:56	-0.00332281	0.139713	-0.0120874	0.203536
07:03:25	0.000786852	0.946867	-0.113582	0.907008
07:03:56	0.00600719	1.4797	-0.103876	1.34687
07:04:25	0.00908389	1.06553	-0.0499443	0.993568
07:04:55	0.00028303	0.504642	-0.012358	0.519001
07:05:26	-0.00174239	0.235412	0.00110491	0.276409
07:05:56	-0.00275423	0.130692	0.0103859	0.199785
07:06:25	-0.00515236	0.053216	0.0223222	0.120485
07:06:55	-0.00158246	-0.00938217	0.0241632	0.0888481
07:07:25	-0.0008803	-0.0128141	0.0267652	0.0687231
07:07:55	-0.00144151	-0.0186237	0.0240229	0.071763
07:08:26	-0.000918308	-0.021109	0.0242607	0.0540938
07:08:56	-0.00226377	0.000860114	0.0299337	0.0940181
07:09:25	0.0279187	0.447949	0.162455	0.42349
07:09:55	0.142559	1.73875	0.735424	1.31497
07:10:25	0.179641	1.81763	0.90368	1.30465
07:10:56	0.110267	1.09454	0.573278	0.803112
07:11:26	0.0513152	0.511113	0.292919	0.424405
07:11:56	0.0226346	0.260136	0.158877	0.254284
07:12:26	0.01119	0.147822	0.107935	0.180864
07:12:56	0.0044238	0.0187365	0.0489589	0.0819072
07:13:26	-0.00420299	-0.00966102	0.0371036	0.0729383
07:13:56	-0.00398072	-0.0175114	0.0352525	0.0598707
07:14:26	-0.00591311	-0.0168185	0.0341287	0.079523
07:14:56	-0.00346437	0.00730171	0.0243557	0.084913
07:15:26	0.0211076	0.435546	0.0949142	0.418265
07:15:56	0.120307	1.58199	0.552571	1.21252
07:16:26	0.155822	1.60899	0.751099	1.18729
07:16:56	0.0998214	1.00581	0.499989	0.757445
07:17:26	0.0437305	0.482275	0.252929	0.406627
07:17:56	0.0204876	0.23387	0.136432	0.239639
07:18:26	0.00726982	0.133459	0.0903737	0.173223
07:18:56	-0.000319192	0.0329999	0.0511034	0.110042
07:19:25	-0.00225416	-0.00997697	0.0291791	0.0705875
07:19:56	-0.00184531	-0.0180857	0.0275466	0.0706072
07:20:26	-0.00302763	-0.0172462	0.0299536	0.0702872
07:20:56	-0.00543761	-0.0140313	0.0298259	0.0697064
07:21:24	0.00259232	0.138802	0.0367655	0.203829
07:21:55	0.0710183	1.06174	0.322715	0.850743
07:22:26	0.145624	1.56326	0.689494	1.15604
07:22:56	0.104742	1.09866	0.527678	0.830158
07:23:26	0.0462563	0.524449	0.27207	0.433611
07:23:56	0.0217109	0.246833	0.140925	0.247428
07:24:25	0.0123409	0.139634	0.0940144	0.186402
07:24:55	0.00293025	0.0474242	0.048546	0.118447
07:25:25	-0.00437708	-0.00595202	0.0388542	0.081424
07:25:55	-0.00369128	-0.0145915	0.0301709	0.0690816
07:26:25	-0.0037939	-0.0173949	0.0301884	0.0628698
07:26:55	-0.00455799	-0.0195647	0.0316251	0.075073
07:27:25	-0.00443366	-0.0039167	0.0276746	0.0729888
07:27:56	0.0126777	0.290934	0.0729831	0.290534
07:28:25	0.0871011	1.19046	0.407613	0.919054
07:28:56	0.117553	1.27569	0.567879	0.95173
07:29:26	0.0730486	0.788511	0.379187	0.612892
07:29:56	0.0290529	0.347166	0.181319	0.317724
07:30:26	0.0143571	0.178276	0.105809	0.199937
07:30:56	0.00804047	0.0949194	0.0701223	0.146044
07:31:26	-0.0024366	0.00293157	0.039495	0.0781257
07:31:56	-0.000184002	-0.0122855	0.0324646	0.0808474
07:32:26	-0.00423418	-0.0168232	0.0355159	0.0693366
07:32:56	-0.00326108	-0.0224145	0.0304025	0.0751072
07:33:26	-0.00438152	-0.0195523	0.0306799	0.0675578
07:33:56	-0.00150697	0.0171072	0.0259936	0.106295
07:34:26	0.0220207	0.448279	0.116624	0.400894
07:34:56	0.0986858	1.1909	0.446824	0.920067
07:35:26	0.0884676	0.993527	0.43752	0.761524
07:35:56	0.0486376	0.531448	0.251997	0.444773
07:36:26	0.0209941	0.237231	0.129156	0.242942
07:36:56	0.0071893	0.13249	0.0825241	0.173565
07:37:25	-0.002369	0.0445624	0.052024	0.115446
07:37:56	-0.00278801	-0.00704586	0.0312378	0.0832145
07:38:26	-0.00497855	-0.0159535	0.0303784	0.0703725
07:38:56	-0.00393046	-0.0184569	0.0288476	0.0706271
07:39:25	-0.00528446	-0.0172328	0.0315841	0.0769627
07:39:55	-0.0054668	-0.0190623	0.0298443	0.0757784
07:40:25	-0.000456228	0.0371708	0.0244566	0.109663
07:40:55	0.0311296	0.512777	0.143157	0.445117
07:41:25	0.0846144	1.03502	0.393027	0.792084
07:41:55	0.0675089	0.781456	0.328292	0.594984
07:42:25	0.0327431	0.402438	0.186444	0.346609
07:42:55	0.0143549	0.196494	0.108721	0.207599
07:43:25	0.00688258	0.111404	0.0674635	0.148926
07:43:55	-0.00140674	0.0122564	0.0405893	0.102463
07:44:25	-0.00364909	-0.0129964	0.0351121	0.0803291
07:44:55	-0.0044799	-0.0182684	0.0305811	0.075163
07:45:26	-0.00216682	-0.0170006	0.0338399	0.0620739
07:45:55	-0.00215269	-0.0219842	0.032778	0.0659108
07:46:25	-0.00486931	-0.00122225	0.0271957	0.0929712
07:46:56	0.0104521	0.228239	0.0632375	0.242756
07:47:25	0.0633684	0.77492	0.259103	0.605744
07:47:56	0.0592347	0.706586	0.285894	0.559211
07:48:26	0.0346754	0.443208	0.188848	0.377464
07:48:56	0.0173496	0.209751	0.103416	0.232556
07:49:26	0.00990414	0.116481	0.0648753	0.150643
07:49:56	-0.00253513	0.0233864	0.0426352	0.104518
07:50:26	-0.00364609	-0.0117716	0.0337874	0.081215
07:50:56	-0.00106263	-0.0181784	0.0303714	0.0872982
07:51:26	-0.000110517	-0.02354	0.0305674	0.0848733
07:51:56	-0.00358742	-0.0204066	0.0273782	0.0719039
07:52:26	-0.00122402	-0.0173137	0.0326326	0.0877517
07:52:56	-0.000701896	0.033615	0.0268979	0.107075
07:53:26	0.0260573	0.373743	0.102757	0.35528
07:53:56	0.0553282	0.628246	0.223042	0.501091
07:54:26	0.0378054	0.455687	0.177788	0.388663
07:54:56	0.0179782	0.253035	0.109776	0.243007
07:55:26	0.00547814	0.130756	0.068409	0.158745
07:55:56	0.00247352	0.038263	0.0382948	0.113652
07:56:26	-0.00139367	-0.0114975	0.0340152	0.0757959
