Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations
05:20:11	0.0227732	0.278527	
05:20:27	0.0223698	0.278647	
05:20:42	0.0217731	0.268802	
05:20:56	0.0249376	0.266706	
05:21:12	0.0249419	0.261928	
05:21:27	0.0233474	0.26289	
05:21:41	0.0235053	0.26383	
05:21:56	0.00627346	0.115873	
05:22:11	4.17487e-05	0.0118537	
05:22:26	0.0049522	0.0477602	
05:22:41	0.00437764	0.0605906	
05:22:56	0.00434074	0.0506371	
05:23:12	0.00651461	0.0649056	
05:23:27	0.00651756	0.0722593	
05:23:41	0.00782612	0.0844763	
05:23:57	0.00695313	0.0839305	
05:24:11	0.00811957	0.0849681	
05:24:27	0.00910846	0.0884318	
05:24:42	0.00933393	0.0902444	
05:24:57	0.00921855	0.08922	
05:25:12	0.00904872	0.0999595	
05:25:27	0.0115982	0.0890005	
05:25:42	0.00593347	0.0947627	
05:25:57	0.00846604	0.107338	
05:26:12	0.0116972	0.103212	
05:26:27	0.0106844	0.107118	
05:26:42	0.0138141	0.101054	
05:26:57	0.010297	0.10411	
05:27:10	0.0118944	0.104318	
05:27:27	0.0133989	0.0994297	
05:27:40	0.0130125	0.110556	
05:27:56	0.0108051	0.111689	
05:28:11	0.0139308	0.121665	
05:28:26	0.0126289	0.116224	
05:28:41	0.0136414	0.113067	
05:28:56	0.0120524	0.11755	
05:29:12	0.0142749	0.128698	
05:29:26	0.0105266	0.135212	
05:29:42	0.0275638	0.21014	
05:29:56	0.127307	0.731885	
05:30:11	0.150746	0.869036	
05:30:27	0.116783	0.641538	
05:30:42	0.110774	0.61685	
05:30:57	0.106653	0.588813	
05:31:12	0.104822	0.572104	
05:31:26	0.103686	0.546369	
05:31:42	0.10022	0.533329	
05:31:56	0.0992212	0.526301	
05:32:12	0.0987174	0.526948	
05:32:27	0.0979945	0.521332	
05:32:42	0.096951	0.512044	
05:32:56	0.0953185	0.495001	
05:33:12	0.0905632	0.463968	
05:33:27	0.00160485	0.0255252	
05:33:40	0.00803888	0.0458685	
05:33:56	0.00652924	0.0740996	
05:34:11	0.00924245	0.0734411	
05:34:26	0.00977264	0.080737	
05:34:41	0.0119753	0.0791922	
05:34:57	0.0100432	0.0866162	
05:35:11	0.00877027	0.09209	
05:35:26	0.0117496	0.0868414	
05:35:41	0.0122717	0.0951683	
05:35:56	0.010659	0.103652	
05:36:11	0.0104153	0.111621	
05:36:27	0.010595	0.11193	
05:36:42	0.0118655	0.10274	
05:36:57	0.0107739	0.126024	
05:37:12	0.0164163	0.115618	
05:37:27	0.0160618	0.122979	
05:37:42	0.0140988	0.123412	
05:37:57	0.0128576	0.115566	
05:38:12	0.0131385	0.122174	
05:38:27	0.0155729	0.115349	
05:38:41	0.014283	0.126261	
05:38:57	0.0184029	0.127986	
05:39:12	0.0169815	0.142029	
05:39:27	0.0159542	0.135781	
05:39:42	0.0200898	0.135974	
05:39:57	0.0187766	0.133775	
05:40:11	0.017398	0.129173	
05:40:27	0.0151381	0.142528	
05:40:42	0.0187838	0.159424	
05:40:57	0.0162217	0.147746	
05:41:11	0.0202798	0.148759	
05:41:26	0.0380318	0.280109	
05:41:41	0.084051	0.617167	
05:41:56	0.105028	0.791439	
05:42:12	0.06553	0.503472	
05:42:27	0.0633605	0.464345	
05:42:41	0.0612772	0.464875	
05:42:56	0.0665269	0.435947	
05:43:12	0.0609025	0.435325	
05:43:26	0.0600472	0.427126	
05:43:41	0.0607345	0.425402	
05:43:57	0.0588623	0.417219	
05:44:12	0.0575893	0.412778	
05:44:27	0.0595624	0.403905	
05:44:42	0.056111	0.399248	
05:44:56	0.0311466	0.208107	
05:45:12	0.00414978	0.0369658	
05:45:26	0.00453806	0.0476337	
05:45:41	0.00548041	0.0611274	
05:45:57	0.00669571	0.0698519	
05:46:12	0.00861409	0.0793235	
05:46:27	0.0109816	0.0969145	
05:46:42	0.00774866	0.0961219	
05:46:57	0.0101609	0.105184	
05:47:11	0.0111468	0.0984242	
05:47:26	0.012029	0.0951808	
05:47:41	0.0107015	0.0970464	
05:47:56	0.013175	0.101139	
05:48:11	0.011099	0.109778	
05:48:26	0.0122068	0.111329	
05:48:41	0.0123943	0.110772	
05:48:56	0.0126287	0.121387	
05:49:11	0.0132457	0.12785	
05:49:26	0.0128751	0.111288	
05:49:41	0.015204	0.122219	
05:49:57	0.017043	0.126132	
05:50:12	0.0146041	0.128273	
05:50:27	0.0173909	0.126424	
05:50:42	0.017181	0.130242	
05:50:57	0.018888	0.126365	
05:51:11	0.0141634	0.125258	
05:51:27	0.017752	0.13525	
05:51:42	0.017399	0.135292	
05:51:57	0.0160401	0.139718	
05:52:11	0.017299	0.154569	
05:52:27	0.016809	0.145574	
05:52:42	0.0167255	0.153185	
05:52:56	0.0544681	0.463114	
05:53:12	0.0684742	0.541793	
05:53:27	0.0709385	0.584305	
05:53:42	0.054672	0.443172	
05:53:56	0.0534106	0.436731	
05:54:11	0.0541669	0.420013	
05:54:26	0.0534435	0.393875	
05:54:41	0.0504955	0.401054	
05:54:57	0.0497263	0.389285	
05:55:12	0.0509249	0.402229	
05:55:26	0.0490969	0.37353	
05:55:42	0.0479183	0.374868	
05:55:56	0.0479863	0.375582	
05:56:12	0.0484176	0.385544	
05:56:27	0.00745344	0.0533326	
05:56:42	0.00217375	0.0399945	
05:56:57	0.00474454	0.0618142	
05:57:12	0.00467694	0.0748974	
05:57:27	0.00979049	0.0721991	
05:57:42	0.00666479	0.0687393	
05:57:56	0.00879715	0.0804198	
05:58:12	0.00795867	0.0887915	
05:58:25	0.00951684	0.0995213	
05:58:42	0.0112095	0.0852511	
05:58:57	0.0110909	0.103532	
05:59:10	0.0102189	0.0947951	
05:59:26	0.0136061	0.10372	
05:59:42	0.0122133	0.113248	
05:59:57	0.0133853	0.115524	
06:00:11	0.0115493	0.109656	
06:00:26	0.0170164	0.121461	
06:00:41	0.0130677	0.116594	
06:00:56	0.01282	0.122799	
06:01:11	0.0136721	0.127286	
06:01:27	0.0162727	0.111776	
06:01:41	0.0135585	0.122508	
06:01:57	0.0148263	0.127085	
06:02:12	0.016471	0.125227	
06:02:27	0.0126607	0.134629	
06:02:42	0.0178377	0.125596	
06:02:56	0.0146569	0.140662	
06:03:12	0.0184016	0.127915	
06:03:27	0.0143406	0.134973	
06:03:42	0.0184905	0.143808	
06:03:56	0.0134888	0.131141	
06:04:12	0.0140799	0.153382	
06:04:26	0.0449756	0.431444	
06:04:41	0.0662728	0.671175	
06:04:57	0.0394557	0.389651	
06:05:12	0.0418138	0.367323	
06:05:26	0.042038	0.36932	
06:05:42	0.0402969	0.373048	
06:05:57	0.0421138	0.357032	
06:06:12	0.0398433	0.348951	
06:06:27	0.0396022	0.343829	
06:06:41	0.0409079	0.339269	
06:06:56	0.0412947	0.34263	
06:07:11	0.0395596	0.33451	
06:07:26	0.0169255	0.174351	
06:07:41	0.000558245	0.0275137	
06:07:56	0.00614874	0.062582	
06:08:12	0.00709572	0.0549676	
06:08:27	0.00583179	0.070724	
06:08:41	0.00636971	0.0662353	
06:08:57	0.0064931	0.0626488	
06:09:12	0.0110142	0.0741711	
06:09:27	0.00763745	0.0891989	
06:09:42	0.0107528	0.0745165	
06:09:57	0.00924369	0.0810517	
06:10:12	0.00893763	0.0923375	
06:10:27	0.00956967	0.101518	
06:10:42	0.00749862	0.0968616	
06:10:57	0.0108147	0.10971	
06:11:11	0.0115957	0.0924319	
06:11:26	0.0158983	0.11183	
06:11:42	0.0142119	0.0965406	
06:11:57	0.0125181	0.11029	
